region,species,production_system,group,year,ahle_total_mean,ahle_dueto_mortality_mean,ahle_dueto_healthcost_mean,ahle_dueto_productionloss_mean,ahle_dueto_ppr_total_mean,ahle_dueto_ppr_mortality_mean,ahle_dueto_ppr_healthcost_mean,ahle_dueto_ppr_productionloss_mean,ahle_dueto_otherdisease_total_mean,ahle_dueto_otherdisease_mortality_mean,ahle_dueto_otherdisease_healthcost_mean,ahle_dueto_otherdisease_productionloss_mean,ahle_when_af_repro_imp25_mean,ahle_when_af_repro_imp50_mean,ahle_when_af_repro_imp75_mean,ahle_when_af_repro_imp100_mean,ahle_when_af_ideal_mean,ahle_when_am_ideal_mean,ahle_when_jf_ideal_mean,ahle_when_jm_ideal_mean,ahle_when_nf_ideal_mean,ahle_when_nm_ideal_mean,ahle_when_af_mort_imp25_mean,ahle_when_am_mort_imp25_mean,ahle_when_j_mort_imp25_mean,ahle_when_n_mort_imp25_mean,ahle_when_af_mort_imp50_mean,ahle_when_am_mort_imp50_mean,ahle_when_j_mort_imp50_mean,ahle_when_n_mort_imp50_mean,ahle_when_af_mort_imp75_mean,ahle_when_am_mort_imp75_mean,ahle_when_j_mort_imp75_mean,ahle_when_n_mort_imp75_mean,ahle_when_af_mort_imp100_mean,ahle_when_am_mort_imp100_mean,ahle_when_j_mort_imp100_mean,ahle_when_n_mort_imp100_mean,ahle_when_all_growth_imp25_mean,ahle_when_af_growth_imp25_mean,ahle_when_am_growth_imp25_mean,ahle_when_jf_growth_imp25_mean,ahle_when_jm_growth_imp25_mean,ahle_when_nf_growth_imp25_mean,ahle_when_nm_growth_imp25_mean,ahle_when_all_growth_imp50_mean,ahle_when_af_growth_imp50_mean,ahle_when_am_growth_imp50_mean,ahle_when_jf_growth_imp50_mean,ahle_when_jm_growth_imp50_mean,ahle_when_nf_growth_imp50_mean,ahle_when_nm_growth_imp50_mean,ahle_when_all_growth_imp75_mean,ahle_when_af_growth_imp75_mean,ahle_when_am_growth_imp75_mean,ahle_when_jf_growth_imp75_mean,ahle_when_jm_growth_imp75_mean,ahle_when_nf_growth_imp75_mean,ahle_when_nm_growth_imp75_mean,ahle_when_all_growth_imp100_mean,ahle_when_af_growth_imp100_mean,ahle_when_am_growth_imp100_mean,ahle_when_jf_growth_imp100_mean,ahle_when_jm_growth_imp100_mean,ahle_when_nf_growth_imp100_mean,ahle_when_nm_growth_imp100_mean,ahle_when_a_ideal_mean,ahle_when_j_ideal_mean,ahle_when_n_ideal_mean,ahle_when_a_mort_imp100_mean,ahle_total_stdev,ahle_dueto_mortality_stdev,ahle_dueto_healthcost_stdev,ahle_dueto_productionloss_stdev,ahle_dueto_ppr_total_stdev,ahle_dueto_ppr_mortality_stdev,ahle_dueto_ppr_healthcost_stdev,ahle_dueto_ppr_productionloss_stdev,ahle_dueto_otherdisease_total_stdev,ahle_dueto_otherdisease_mortality_stdev,ahle_dueto_otherdisease_healthcost_stdev,ahle_dueto_otherdisease_productionloss_stdev,ahle_total_mean_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_productionloss_mean_usd,ahle_dueto_ppr_total_mean_usd,ahle_dueto_ppr_mortality_mean_usd,ahle_dueto_ppr_healthcost_mean_usd,ahle_dueto_ppr_productionloss_mean_usd,ahle_dueto_otherdisease_total_mean_usd,ahle_dueto_otherdisease_mortality_mean_usd,ahle_dueto_otherdisease_healthcost_mean_usd,ahle_dueto_otherdisease_productionloss_mean_usd,ahle_when_af_repro_imp25_mean_usd,ahle_when_af_repro_imp50_mean_usd,ahle_when_af_repro_imp75_mean_usd,ahle_when_af_repro_imp100_mean_usd,ahle_when_af_ideal_mean_usd,ahle_when_am_ideal_mean_usd,ahle_when_jf_ideal_mean_usd,ahle_when_jm_ideal_mean_usd,ahle_when_nf_ideal_mean_usd,ahle_when_nm_ideal_mean_usd,ahle_when_af_mort_imp25_mean_usd,ahle_when_am_mort_imp25_mean_usd,ahle_when_j_mort_imp25_mean_usd,ahle_when_n_mort_imp25_mean_usd,ahle_when_af_mort_imp50_mean_usd,ahle_when_am_mort_imp50_mean_usd,ahle_when_j_mort_imp50_mean_usd,ahle_when_n_mort_imp50_mean_usd,ahle_when_af_mort_imp75_mean_usd,ahle_when_am_mort_imp75_mean_usd,ahle_when_j_mort_imp75_mean_usd,ahle_when_n_mort_imp75_mean_usd,ahle_when_af_mort_imp100_mean_usd,ahle_when_am_mort_imp100_mean_usd,ahle_when_j_mort_imp100_mean_usd,ahle_when_n_mort_imp100_mean_usd,ahle_when_all_growth_imp25_mean_usd,ahle_when_af_growth_imp25_mean_usd,ahle_when_am_growth_imp25_mean_usd,ahle_when_jf_growth_imp25_mean_usd,ahle_when_jm_growth_imp25_mean_usd,ahle_when_nf_growth_imp25_mean_usd,ahle_when_nm_growth_imp25_mean_usd,ahle_when_all_growth_imp50_mean_usd,ahle_when_af_growth_imp50_mean_usd,ahle_when_am_growth_imp50_mean_usd,ahle_when_jf_growth_imp50_mean_usd,ahle_when_jm_growth_imp50_mean_usd,ahle_when_nf_growth_imp50_mean_usd,ahle_when_nm_growth_imp50_mean_usd,ahle_when_all_growth_imp75_mean_usd,ahle_when_af_growth_imp75_mean_usd,ahle_when_am_growth_imp75_mean_usd,ahle_when_jf_growth_imp75_mean_usd,ahle_when_jm_growth_imp75_mean_usd,ahle_when_nf_growth_imp75_mean_usd,ahle_when_nm_growth_imp75_mean_usd,ahle_when_all_growth_imp100_mean_usd,ahle_when_af_growth_imp100_mean_usd,ahle_when_am_growth_imp100_mean_usd,ahle_when_jf_growth_imp100_mean_usd,ahle_when_jm_growth_imp100_mean_usd,ahle_when_nf_growth_imp100_mean_usd,ahle_when_nm_growth_imp100_mean_usd,ahle_when_a_ideal_mean_usd,ahle_when_j_ideal_mean_usd,ahle_when_n_ideal_mean_usd,ahle_when_a_mort_imp100_mean_usd,ahle_total_stdev_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_productionloss_stdev_usd,ahle_dueto_ppr_total_stdev_usd,ahle_dueto_ppr_mortality_stdev_usd,ahle_dueto_ppr_healthcost_stdev_usd,ahle_dueto_ppr_productionloss_stdev_usd,ahle_dueto_otherdisease_total_stdev_usd,ahle_dueto_otherdisease_mortality_stdev_usd,ahle_dueto_otherdisease_healthcost_stdev_usd,ahle_dueto_otherdisease_productionloss_stdev_usd
National,Poultry hybrid,Overall,Overall,2021,75996574793.15895,8013136426.760635,1981795.7139545013,67981456570.684364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481254313.3886943,2737524043.522981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32941355938.83794,271234516.80183315,2750819714.375773,2215414700.727019,18892638491.031322,2509662820.321321,13136.239968031905,19058599020.512344,,,,,,,,,2175858645.0982823,229424184.1290009,56740.811658458995,1946377720.157623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13778796.756665012,78378076.54457703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943144270.5919461,7765717.992404174,78758745.02136254,63429559.05808314,540915309.6874505,71854179.72770849,376.1038096298618,545666927.1623064,,,,,,,,
National,Poultry hybrid,Small holder,Overall,2017,185844820.89074346,-18472952.97264333,1630428.238402313,202687345.6249845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21804738.5583221,-38569683.12723912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119608791.99012843,7853252.730051294,-26232760.537871614,50963088.10613312,142060680.7025208,115632430.62460898,10807.21713115988,183172312.6747449,,,,,,,,,7786977.603419585,-774024.6425891207,68315.64159587525,8492686.604412831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913627.885825742,-1616086.2446598352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011659.619757488,329054.6533920066,-1099163.9035470684,2135375.22208844,5952403.374250656,4845048.375236414,452.8270271524475,7674998.364379235,,,,,,,,
National,Poultry hybrid,Small holder,Overall,2018,195137061.9352807,-19396600.621275455,1711949.650322429,212821712.90623373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22894975.486238226,-40498167.283601075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125589231.58963488,8245915.366553873,-27544398.564765155,53511242.511439815,149163714.73764688,121414052.15583944,11347.577987717872,192330928.3084822,,,,,,,,,7114160.619865255,-707146.7148813475,62412.976113964665,7758894.358632638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834687.8413645317,-1476451.8026886412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4578637.993178581,300623.3966714917,-1004193.0201466085,1950872.7374464816,5438098.815136061,4426422.433437141,413.70148576822777,7011856.705150835,,,,,,,,
National,Poultry hybrid,Small holder,Overall,2019,204893915.0320447,-20366430.65233925,1797547.13283855,223462798.5515454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24039724.260550097,-42523075.647781104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131868693.16911659,8658211.134881526,-28921618.493003458,56186804.63701175,156621900.47452918,127484754.76363142,11914.956887103766,201947474.72390628,,,,,,,,,7048354.906115282,-700605.6348038511,61835.658471041206,7687124.882448092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826967.0107431298,-1462794.679960478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4536285.76678907,297842.6417455096,-994904.2731018829,1932827.2392095479,5387796.60900177,4385478.195155838,409.87476284122727,6946997.298700755,,,,,,,,
National,Poultry hybrid,Small holder,Overall,2020,215138610.78364688,-21384752.184956223,1887424.4894804778,234635938.47912264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25241710.47357759,-44649229.43017018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138462127.8275724,9091121.691625595,-30367699.41765362,58996144.86886233,164452995.49825567,133858992.501813,12510.704731458954,212044848.46010163,,,,,,,,,6159635.5814995365,-612267.040212843,54038.86824615143,6717863.753466228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722695.6491195133,-1278352.5062416065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3964310.4794171187,260287.99034959552,-869457.8866151177,1689119.1766176824,4708455.255267627,3832518.0687674154,358.1941044093921,6071058.043421186,,,,,,,,
National,Poultry hybrid,Small holder,Overall,2021,225895541.3228293,-22453989.794204026,1981795.7139545013,246367735.40307882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26503795.997256517,-46881690.90167868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145385234.21895108,9545677.77620691,-31886084.388536304,61945952.11230546,172675645.27316844,140551942.12690365,13136.239968031905,222647090.88310668,,,,,,,,,6467617.360574516,-642880.3922234849,56740.811658458995,7053756.941139541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758830.4315754905,-1342270.1315536867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4162526.003387976,273302.38986707636,-912930.7809458737,1773575.135448567,4943878.018031008,4024143.972205786,376.1038096298618,6374610.945592243,,,,,,,,
National,Poultry hybrid,Village,Overall,2017,62336725337.14745,6610900122.113595,0.0,55725825215.03386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374124376.07082415,2290737488.5358744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26981326261.8921,215292055.49179697,2289338947.261118,1771664068.872301,15542371222.59458,2061465312.8132262,0.0,15678486612.453009,,,,,,,,,2611935494.055314,276999546.94786125,0.0,2334935947.107453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15675971.616500068,95982882.02515602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130529128.0375693,9020829.347159337,95924282.54666752,74233483.39205167,651232011.9242301,86376279.65182906,0.0,656935305.0654011,,,,,,,,
National,Poultry hybrid,Village,Overall,2018,65453561604.004845,6941445128.219275,0.0,58512116475.78557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392830594.8743658,2405274362.9626684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28330392574.986706,226056658.266387,2403805894.624175,1860247272.315917,16319489783.724308,2164538578.4538875,0.0,16462410943.07566,,,,,,,,,2386256848.263774,253065999.28470457,0.0,2133190848.9790695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14321523.141822921,87689688.38239309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032848200.1493835,8241404.068236129,87636152.06529565,67819499.569543,594963716.2937835,78913123.7413166,0.0,600174228.7075664,,,,,,,,
National,Poultry hybrid,Village,Overall,2019,68726239684.20508,7288517384.6302395,0.0,61437722299.57484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412472124.61808395,2525538081.1108027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29746912203.73604,237359491.17970657,2523996189.355383,1953259635.931713,17135464272.910526,2272765507.3765817,0.0,17285531490.229446,,,,,,,,,2364184063.647093,250725148.46636933,0.0,2113458915.1807237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14189049.600291848,86878562.11734888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023294393.785156,8165171.395684744,86825521.00913778,67192171.791354,589460324.6643169,78183180.36366263,0.0,594622640.0374769,,,,,,,,
National,Poultry hybrid,Village,Overall,2020,72162551668.41536,7652943253.8617525,0.0,64509608414.553604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433095730.848989,2651814985.1663427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31234257813.922844,249227465.73869228,2650195998.8231525,2050922617.7282991,17992237486.55605,2386403782.745411,0.0,18149808064.740913,,,,,,,,,2066086693.0835314,219111490.02021372,0.0,1846975203.0633178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12399967.928656707,75924139.69155306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894268328.1795791,7135633.907178206,75877786.478389,58719984.68822342,515135920.09028864,68325149.06776117,0.0,519647324.7909585,,,,,,,,
National,Poultry hybrid,Village,Overall,2021,75770679251.83612,8035590416.55484,0.0,67735088835.28128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454750517.39143753,2784405734.4246597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32795970704.618984,261688839.02562618,2782705798.764309,2153468748.6147137,18891849360.883854,2505723971.8826814,0.0,19057298467.977962,,,,,,,,,2169391027.7377076,230067064.5212244,0.0,1939323963.2164834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13019966.325089514,79720346.67613071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938981744.5885581,7492415.6025370965,79671675.80230841,61655983.92263458,540892716.0948031,71741406.52114922,0.0,545629691.0305066,,,,,,,,
National,Poultry indigenous,Overall,Overall,2017,23509002863.925106,22581094998.48998,0.0,927907865.4351273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-509438174.7695341,6423812805.760921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673352825.621936,3691651554.736373,8595456395.81255,6634967651.378364,7846198040.3517885,6930882960.654873,0.0,10469000062.2178,,,,,,,,,985037290.265589,946157553.2271914,0.0,38879737.03839762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21345677.744710837,269160508.252354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112014628.54536478,154681781.49156612,360153304.9162078,278007986.7335714,328759058.87166524,290406964.949918,0.0,438655587.08582056,,,,,,,,
National,Poultry indigenous,Overall,Overall,2018,24684453007.12136,23710149748.414482,0.0,974303258.7068787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-534910083.5080099,6745003446.048966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2807020466.903035,3876234132.4731913,9025229215.603176,6966716033.947286,8238507942.36938,7277427108.687618,0.0,10992450065.328693,,,,,,,,,899927270.4250305,864406853.1031907,0.0,35520417.32183978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19501350.555967852,245904275.7989856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102336246.465679,141316836.20287502,329035036.36944383,253987307.00849393,300353342.3573326,265314978.28811383,0.0,400754498.37680346,,,,,,,,
National,Poultry indigenous,Overall,Overall,2019,25918675657.477432,24895657235.835205,0.0,1023018421.6422272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-561655587.6834106,7082253618.351412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947371490.248186,4070045839.0968513,9476490676.383337,7315051835.644648,8650433339.487848,7641298464.122,0.0,11542072568.595127,,,,,,,,,891602977.5790102,856411122.7594048,0.0,35191854.81960551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19320963.808887612,243629670.64909098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101389640.09832166,140009660.87072822,325991474.8624717,251637934.12893635,297575085.42343324,262860824.88229173,0.0,397047534.5881931,,,,,,,,
National,Poultry indigenous,Overall,Overall,2020,27214609440.351303,26140440097.62697,0.0,1074169342.7243347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-589738367.0675793,7436366299.268984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094740064.760597,4273548131.051695,9950315210.202505,7680804427.426882,9082955006.462242,8023363387.328099,0.0,12119176197.024885,,,,,,,,,779181737.9260641,748427185.4080384,0.0,30754552.51802581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16884804.714194123,212910673.2036359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88605531.79625036,122355996.58932893,284887568.031829,219909183.54165554,260054169.9101502,229716992.33284903,0.0,346984247.2708343,,,,,,,,
National,Poultry indigenous,Overall,Overall,2021,28575339912.368874,27447462102.508316,0.0,1127877809.8605576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-619225285.4209595,7808184614.232437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3249477067.9986267,4487225537.604279,10447830970.712631,8064844648.798225,9537102756.785355,8424531556.694506,0.0,12725135006.876131,,,,,,,,,818140824.8223675,785848544.6784402,0.0,32292280.143927276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17729044.949903864,223556206.8638178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93035808.38606286,128473796.41879535,299131946.4334205,230904642.7187383,273056878.4056577,241202841.94949153,0.0,364333459.6343761,,,,,,,,
National,Poultry indigenous,Village,Overall,2017,23509002863.925106,22581094998.48998,0.0,927907865.4351273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-509438174.7695341,6423812805.760921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673352825.621936,3691651554.736373,8595456395.81255,6634967651.378364,7846198040.3517885,6930882960.654873,0.0,10469000062.2178,,,,,,,,,985037290.265589,946157553.2271914,0.0,38879737.03839762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21345677.744710837,269160508.252354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112014628.54536478,154681781.49156612,360153304.9162078,278007986.7335714,328759058.87166524,290406964.949918,0.0,438655587.08582056,,,,,,,,
National,Poultry indigenous,Village,Overall,2018,24684453007.12136,23710149748.414482,0.0,974303258.7068787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-534910083.5080099,6745003446.048966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2807020466.903035,3876234132.4731913,9025229215.603176,6966716033.947286,8238507942.36938,7277427108.687618,0.0,10992450065.328693,,,,,,,,,899927270.4250305,864406853.1031907,0.0,35520417.32183978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19501350.555967852,245904275.7989856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102336246.465679,141316836.20287502,329035036.36944383,253987307.00849393,300353342.3573326,265314978.28811383,0.0,400754498.37680346,,,,,,,,
National,Poultry indigenous,Village,Overall,2019,25918675657.477432,24895657235.835205,0.0,1023018421.6422272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-561655587.6834106,7082253618.351412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947371490.248186,4070045839.0968513,9476490676.383337,7315051835.644648,8650433339.487848,7641298464.122,0.0,11542072568.595127,,,,,,,,,891602977.5790102,856411122.7594048,0.0,35191854.81960551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19320963.808887612,243629670.64909098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101389640.09832166,140009660.87072822,325991474.8624717,251637934.12893635,297575085.42343324,262860824.88229173,0.0,397047534.5881931,,,,,,,,
National,Poultry indigenous,Village,Overall,2020,27214609440.351303,26140440097.62697,0.0,1074169342.7243347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-589738367.0675793,7436366299.268984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094740064.760597,4273548131.051695,9950315210.202505,7680804427.426882,9082955006.462242,8023363387.328099,0.0,12119176197.024885,,,,,,,,,779181737.9260641,748427185.4080384,0.0,30754552.51802581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16884804.714194123,212910673.2036359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88605531.79625036,122355996.58932893,284887568.031829,219909183.54165554,260054169.9101502,229716992.33284903,0.0,346984247.2708343,,,,,,,,
National,Poultry indigenous,Village,Overall,2021,28575339912.368874,27447462102.508316,0.0,1127877809.8605576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-619225285.4209595,7808184614.232437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3249477067.9986267,4487225537.604279,10447830970.712631,8064844648.798225,9537102756.785355,8424531556.694506,0.0,12725135006.876131,,,,,,,,,818140824.8223675,785848544.6784402,0.0,32292280.143927276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17729044.949903864,223556206.8638178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93035808.38606286,128473796.41879535,299131946.4334205,230904642.7187383,273056878.4056577,241202841.94949153,0.0,364333459.6343761,,,,,,,,
National,Sheep,Crop livestock mixed,Overall,2017,28075440397.087044,8108582768.676293,51994297.32569818,19914863331.085052,519799227.91417694,934280191.5202727,9137373.054897353,-423618336.66099316,27555641169.172867,7174302577.156021,42856924.27080083,20338481667.746044,879082984.7440348,3523293929.613799,7361615559.674672,14566401157.425346,14155176720.638596,2232284281.8208513,936626444.4320021,1574210831.8351145,3511924869.5065107,3773385687.3442297,2921014582.8620615,2679948794.1572313,2100094979.8337278,3090346330.7497168,3598082710.6533785,2652636474.6087713,2480285323.2984076,4021106073.1454306,4267753825.403762,2576683094.4718657,3442115447.509368,4711997507.4747095,2303269838.4331274,1494855331.6337652,1442447849.4169683,4321396042.989741,312695263.1655588,20518883.13084507,1113832684.6386728,399127433.5346317,802689097.8167868,-1247231247.0446072,-1046694231.559577,301437222.20826435,226099429.39803982,1525421800.7091455,1268357518.5297842,91605111.72979069,-775165403.0569239,450475922.725873,-158646987.10237598,-803133696.7084532,794527092.7586737,-1564276948.4148445,189508152.90708256,-1568555202.6409054,-1197609799.7504263,1599124765.7216997,238947508.1772089,76480484.2234497,-211550601.80757618,-448854895.87892246,-27322014.157956123,-26789608.491604805,,,,,5467338865.045696,2993132527.478758,877353.9301818141,6233027944.910921,6428468064.423899,70603064.76502962,519252.75386975345,6428855786.039658,8439016288.677082,2993965116.6647873,1019496.611670092,8954374577.810337,1176372978.974672,339753091.3830335,2178583.330114833,834441304.2615237,21779810.30971035,39146740.23100144,382859.8450661438,-17749789.766357232,1154593168.6649618,300606351.15203214,1795723.4850486892,852191094.0278809,36833953.62291742,147627524.88161135,308454845.35655963,610338448.1291505,593107968.0765489,93533667.6249036,39245049.23303887,65960108.17953934,147151156.39308923,158106476.65929684,122391762.26159659,112291002.45242889,87994879.24731117,129486835.03268148,150761206.843535,111146604.56390055,103925017.49601884,168486066.9373517,178820713.4104893,107964125.40093368,144226111.70799145,197434713.98455328,96507992.85418202,62635078.72854728,60439182.7745044,181068345.30540958,13102065.472123573,859749.9926081222,46670066.60539152,16723610.434490826,33633017.03674065,-52259523.51252839,-43856936.66209055,12630348.733542139,9473662.943254918,63915826.87619426,53144723.337362625,3838293.4212516337,-32479762.43631028,18875134.127134897,-6647376.717279987,-33651645.92074893,33291025.528546363,-65543874.20897257,7940472.784121407,-65723134.893668525,-50180363.61516319,67004012.68146769,10012002.947678164,3204565.0499822507,-8864060.83510924,-18807212.407868013,-1144804.096819004,-1122496.07133871,,,,,229083840.42321628,125413535.03332756,36761.50549610619,261166540.85853648,269355565.58444965,2958298.6570353853,21756.912813162533,269371811.28623354,353598397.4148757,125448420.87686837,42717.34473840575,375192130.4873542
National,Sheep,Crop livestock mixed,Overall,2018,29479212416.941402,8514011907.110111,54594012.191983104,20910606497.63931,545789189.3098907,980994201.0962865,9594241.707642224,-444799253.494038,28933423227.63151,7533017706.013824,44999770.48434088,21355405751.133347,923037133.9812393,3699458626.094494,7729696337.658405,15294721215.29662,14862935556.670528,2343898495.9118958,983457766.6536026,1652921373.4268723,3687521112.981838,3962054971.711443,3067065312.005163,2813946233.865093,2205099728.8254166,3244863647.2872047,3777986846.1860485,2785268298.3392124,2604299589.4633293,4222161376.802704,4481141516.673952,2705517249.1954613,3614221219.884838,4947597382.848446,2418433330.354786,1569598098.215456,1514570241.8878174,4537465845.139229,328330026.3238392,21544827.2873888,1169524318.8706074,419083805.21136475,842823552.7076263,-1309592809.3968363,-1099028943.1375551,316509083.31868076,237404400.8679428,1601692890.744604,1331775394.456276,96185367.31628227,-813923673.2097664,472999718.86216736,-166579336.45749474,-843290381.5438747,834253447.3966084,-1642490795.8355856,198983560.55243874,-1646982962.7729492,-1257490289.7379465,1679081004.0077877,250894883.586071,80304508.43462372,-222128131.89795303,-471297640.6728687,-28688114.86585045,-28129088.91618347,,,,,5740705808.297981,3142789153.852696,921221.626690905,6544679342.156467,6749891467.645094,74133218.0032811,545215.3915632411,6750298575.34164,8860967103.110937,3143663372.4980264,1070471.4422535968,9402093306.700853,1074731012.1477754,310397459.2315802,1990347.5422083773,762343205.373987,19897972.834214292,35764350.68019023,349779.6669533468,-16216157.51292928,1054833039.3135612,274633108.55139,1640567.8752550303,778559362.8869162,33651395.40442869,134872087.40137276,281803470.5632917,557603472.5672388,541861754.9337167,85452093.06322451,35854165.50520859,60260967.475604884,134436878.50336576,144445627.98039523,111816766.35296772,102588740.88214295,80391871.73417747,118298804.68334195,137735010.3406796,101543222.22180296,94945600.7892344,153928392.17558786,163370095.83826926,98635718.29822958,131764565.98754054,180375793.89036107,88169428.14423363,57223230.013800465,55217065.70754721,165423525.95315397,11970009.79940484,785465.1511591095,42637640.28610561,15278642.990160402,30727028.831438262,-47744152.23982231,-40067572.760496266,11539050.726930639,8655111.555372175,58393317.88357344,48552868.28541399,3506653.9671265427,-29673418.70426152,17244268.92443735,-6073024.487281845,-30744048.12695352,30414586.36096608,-59880697.30239201,7254393.380957188,-60044469.354746945,-45844637.66336547,61214675.663394935,9146937.45427861,2927681.5272165714,-8098180.800922181,-17182215.83464421,-1045889.7710804599,-1025509.2223668456,,,,,209290345.90656266,114577449.37398857,33585.207001560055,238601009.89455953,246082479.6235351,2702693.2501307456,19877.05374640751,246097321.65053955,323046491.49519676,114609320.98155548,39026.44481598614,342774464.6940212
