species,production_system,item,group,age_group,sex,mean_current,stdev_current,min_current,q1_current,median_current,q3_current,max_current,mean_ideal,stdev_ideal,min_ideal,q1_ideal,median_ideal,q3_ideal,max_ideal,mean_ideal_af,stdev_ideal_af,min_ideal_af,q1_ideal_af,median_ideal_af,q3_ideal_af,max_ideal_af,mean_ideal_am,stdev_ideal_am,min_ideal_am,q1_ideal_am,median_ideal_am,q3_ideal_am,max_ideal_am,mean_ideal_jf,stdev_ideal_jf,min_ideal_jf,q1_ideal_jf,median_ideal_jf,q3_ideal_jf,max_ideal_jf,mean_ideal_jm,stdev_ideal_jm,min_ideal_jm,q1_ideal_jm,median_ideal_jm,q3_ideal_jm,max_ideal_jm,mean_ideal_nf,stdev_ideal_nf,min_ideal_nf,q1_ideal_nf,median_ideal_nf,q3_ideal_nf,max_ideal_nf,mean_ideal_nm,stdev_ideal_nm,min_ideal_nm,q1_ideal_nm,median_ideal_nm,q3_ideal_nm,max_ideal_nm,mean_all_mortality_zero,stdev_all_mortality_zero,min_all_mortality_zero,q1_all_mortality_zero,median_all_mortality_zero,q3_all_mortality_zero,max_all_mortality_zero,mean_all_mortality_minus25pct,stdev_all_mortality_minus25pct,min_all_mortality_minus25pct,q1_all_mortality_minus25pct,median_all_mortality_minus25pct,q3_all_mortality_minus25pct,max_all_mortality_minus25pct,mean_all_mortality_minus50pct,stdev_all_mortality_minus50pct,min_all_mortality_minus50pct,q1_all_mortality_minus50pct,median_all_mortality_minus50pct,q3_all_mortality_minus50pct,max_all_mortality_minus50pct,mean_all_mortality_minus75pct,stdev_all_mortality_minus75pct,min_all_mortality_minus75pct,q1_all_mortality_minus75pct,median_all_mortality_minus75pct,q3_all_mortality_minus75pct,max_all_mortality_minus75pct,mean_mortality_zero_af,stdev_mortality_zero_af,min_mortality_zero_af,q1_mortality_zero_af,median_mortality_zero_af,q3_mortality_zero_af,max_mortality_zero_af,mean_mortality_zero_am,stdev_mortality_zero_am,min_mortality_zero_am,q1_mortality_zero_am,median_mortality_zero_am,q3_mortality_zero_am,max_mortality_zero_am,mean_mortality_zero_j,stdev_mortality_zero_j,min_mortality_zero_j,q1_mortality_zero_j,median_mortality_zero_j,q3_mortality_zero_j,max_mortality_zero_j,mean_mortality_zero_n,stdev_mortality_zero_n,min_mortality_zero_n,q1_mortality_zero_n,median_mortality_zero_n,q3_mortality_zero_n,max_mortality_zero_n
Sheep,Pastoral,Gross Margin,Juvenile Female,Juvenile,Female,-103101349.126368,3950192.45331953,-105894556.997102,-104497953.061735,-103101349.126368,-101704745.191001,-100308141.255634,897731111.905996,44102.8293634013,897699926.496284,897715519.20114,897731111.905996,897746704.610852,897762297.315708,246231249.038975,8811.51367865334,246225018.3579,246228133.698437,246231249.038975,246234364.379512,246237479.720049,-86020141.3846302,9260763.34613663,-92568489.9456472,-89294315.6651387,-86020141.3846302,-82745967.1041217,-79471792.8236132,27828384.8147894,46358.7903045279,27795604.1997975,27811994.5072934,27828384.8147894,27844775.1222854,27861165.4297813,16989247.6082349,714622.501593325,16483933.1913697,16736590.3998023,16989247.6082349,17241904.8166674,17494562.0251,454406162.684531,8529.54977093889,454400131.382047,454403147.033289,454406162.684531,454409178.335772,454412193.987014,412545703.722655,11981.9627974217,412537231.195509,412541467.459082,412545703.722655,412549939.986228,412554176.249801,590693806.374204,38985.0205663824,590666239.801797,590680023.088,590693806.374204,590707589.660408,590721372.946611,38601029.028062,496394.455173428,38250025.1426655,38425527.0853638,38601029.028062,38776530.9707603,38952032.9134586,221568954.914835,39182.4981086366,221541248.704719,221555101.809777,221568954.914835,221582808.019893,221596661.124952,404956993.436403,19193.7463837005,404943421.408179,404950207.422291,404956993.436403,404963779.450515,404970565.464628,-59203457.7767869,1217857.8967308,-60064613.3540868,-59634035.5654369,-59203457.7767869,-58772879.9881369,-58342302.199487,-98863712.8041664,7138464.60356088,-103911369.532604,-101387541.168385,-98863712.8041664,-96339884.4399474,-93816056.0757284,7487246.13441588,632908.762183703,7039712.0568034,7263479.09560964,7487246.13441588,7711013.17322212,7934780.21202836,441975498.301869,43069.7369669078,441945043.398795,441960270.850332,441975498.301869,441990725.753405,442005953.204942
Sheep,Pastoral,Gross Margin,Juvenile Male,Juvenile,Male,88982976.8394973,,88982976.8394973,88982976.8394973,88982976.8394973,88982976.8394973,88982976.8394973,1369036180.02489,89284.061219186,1368973046.65975,1369004613.34232,1369036180.02489,1369067746.70746,1369099313.39003,806660904.264432,38239.5268692632,806633864.835673,806647384.550053,806660904.264432,806674423.978811,806687943.693191,520441335.493897,207610.544708748,520294532.669888,520367934.081892,520441335.493897,520514736.905902,520588138.317906,605978774.016638,2599.83685158243,605976935.65437,605977854.835504,605978774.016638,605979693.197772,605980612.378906,599271298.629834,50954.1039434628,599235268.637407,599253283.633621,599271298.629834,599289313.626048,599307328.622262,980894003.809673,174822.810933405,980770385.414556,980832194.612114,980894003.809673,980955813.007231,981017622.20479,980473897.11507,69516.1109585807,980424741.80161,980449319.45834,980473897.11507,980498474.7718,980523052.428531,1068546945.53568,85543.4142438478,1068486457.20739,1068516701.37153,1068546945.53568,1068577189.69983,1068607433.86398,589355171.526646,96088.504956344,589287226.693197,589321199.109922,589355171.526646,589389143.94337,589423116.360095,747193340.233241,172987.599162228,747071019.528812,747132179.881026,747193340.233241,747254500.585455,747315660.937669,905932408.366416,17074.075572624,905920335.171796,905926371.769106,905932408.366416,905938444.963726,905944481.561036,527392440.00223,197179.849928961,527253012.793232,527322726.397731,527392440.00223,527462153.606729,527531867.211228,497170643.436178,3408.25659887038,497168233.434825,497169438.435501,497170643.436178,497171848.436854,497173053.437531,570424138.978709,130289.812561419,570332010.168727,570378074.573718,570424138.978709,570470203.3837,570516267.788691,953117634.418999,124664.75802416,953029483.123225,953073558.771112,953117634.418999,953161710.066886,953205785.714773
Sheep,Pastoral,Gross Margin,Juvenile Male,Juvenile,Male,463264036.942485,41064.9354683713,463234999.648147,463249518.295316,463264036.942485,463278555.589655,463293074.236824,1369036180.02489,89284.061219186,1368973046.65975,1369004613.34232,1369036180.02489,1369067746.70746,1369099313.39003,806660904.264432,38239.5268692632,806633864.835673,806647384.550053,806660904.264432,806674423.978811,806687943.693191,520441335.493897,207610.544708748,520294532.669888,520367934.081892,520441335.493897,520514736.905902,520588138.317906,605978774.016638,2599.83685158243,605976935.65437,605977854.835504,605978774.016638,605979693.197772,605980612.378906,599271298.629834,50954.1039434628,599235268.637407,599253283.633621,599271298.629834,599289313.626048,599307328.622262,980894003.809673,174822.810933405,980770385.414556,980832194.612114,980894003.809673,980955813.007231,981017622.20479,980473897.11507,69516.1109585807,980424741.80161,980449319.45834,980473897.11507,980498474.7718,980523052.428531,1068546945.53568,85543.4142438478,1068486457.20739,1068516701.37153,1068546945.53568,1068577189.69983,1068607433.86398,589355171.526646,96088.504956344,589287226.693197,589321199.109922,589355171.526646,589389143.94337,589423116.360095,747193340.233241,172987.599162228,747071019.528812,747132179.881026,747193340.233241,747254500.585455,747315660.937669,905932408.366416,17074.075572624,905920335.171796,905926371.769106,905932408.366416,905938444.963726,905944481.561036,527392440.00223,197179.849928961,527253012.793232,527322726.397731,527392440.00223,527462153.606729,527531867.211228,497170643.436178,3408.25659887038,497168233.434825,497169438.435501,497170643.436178,497171848.436854,497173053.437531,570424138.978709,130289.812561419,570332010.168727,570378074.573718,570424138.978709,570470203.3837,570516267.788691,953117634.418999,124664.75802416,953029483.123225,953073558.771112,953117634.418999,953161710.066886,953205785.714773
Sheep,Pastoral,Gross Margin,Juvenile Combined,Juvenile,Combined,-650338408.324766,,-650338408.324766,-650338408.324766,-650338408.324766,-650338408.324766,-650338408.324766,2266767291.93089,45181.2318555318,2266735343.97546,2266751317.95318,2266767291.93089,2266783265.9086,2266799239.88632,1052892153.30341,29428.013190631,1052871344.55572,1052881748.92956,1052892153.30341,1052902557.67725,1052912962.05109,434421194.109267,9468373.89084538,427726042.72424,431073618.416754,434421194.109267,437768769.80178,441116345.494293,633807158.831428,48958.6271560629,633772539.854168,633789849.342798,633807158.831428,633824468.320057,633841777.808687,616260546.238069,765576.605536754,615719201.828776,615989874.033423,616260546.238069,616531218.442716,616801890.647362,1435300166.4942,183352.360704343,1435170516.7966,1435235341.6454,1435300166.4942,1435364991.343,1435429816.1918,1393019600.83772,57534.1481610747,1392978918.05141,1392999259.44457,1393019600.83772,1393039942.23088,1393060283.62404,1659240751.90989,124528.43481023,1659152697.00918,1659196724.45953,1659240751.90989,1659284779.36024,1659328806.81059,627956200.554708,592482.960129783,627537251.835863,627746726.195286,627956200.554708,628165674.914131,628375149.273553,968762295.148076,133805.101053592,968667680.653763,968714987.90092,968762295.148076,968809602.395232,968856909.642388,1310889401.80282,2119.6708111608,1310887902.96922,1310888652.38602,1310889401.80282,1310890151.21962,1310890900.63642,468188982.225443,1020678.04680186,467467253.857141,467828118.041292,468188982.225443,468549846.409594,468910710.593745,398306930.632011,7135056.34696203,393261683.904926,395784307.268469,398306930.632011,400829553.995554,403352177.359096,577911385.113125,502618.949622339,577555979.845494,577733682.47931,577911385.113125,578089087.74694,578266790.380756,1395093132.72087,167734.494991026,1394974526.52202,1395033829.62144,1395093132.72087,1395152435.82029,1395211738.91971
Sheep,Pastoral,Gross Margin,Juvenile Combined,Juvenile,Combined,360162687.816117,3991257.38878793,357340442.651044,358751565.233581,360162687.816117,361573810.398654,362984932.98119,2266767291.93089,45181.2318555318,2266735343.97546,2266751317.95318,2266767291.93089,2266783265.9086,2266799239.88632,1052892153.30341,29428.013190631,1052871344.55572,1052881748.92956,1052892153.30341,1052902557.67725,1052912962.05109,434421194.109267,9468373.89084538,427726042.72424,431073618.416754,434421194.109267,437768769.80178,441116345.494293,633807158.831428,48958.6271560629,633772539.854168,633789849.342798,633807158.831428,633824468.320057,633841777.808687,616260546.238069,765576.605536754,615719201.828776,615989874.033423,616260546.238069,616531218.442716,616801890.647362,1435300166.4942,183352.360704343,1435170516.7966,1435235341.6454,1435300166.4942,1435364991.343,1435429816.1918,1393019600.83772,57534.1481610747,1392978918.05141,1392999259.44457,1393019600.83772,1393039942.23088,1393060283.62404,1659240751.90989,124528.43481023,1659152697.00918,1659196724.45953,1659240751.90989,1659284779.36024,1659328806.81059,627956200.554708,592482.960129783,627537251.835863,627746726.195286,627956200.554708,628165674.914131,628375149.273553,968762295.148076,133805.101053592,968667680.653763,968714987.90092,968762295.148076,968809602.395232,968856909.642388,1310889401.80282,2119.6708111608,1310887902.96922,1310888652.38602,1310889401.80282,1310890151.21962,1310890900.63642,468188982.225443,1020678.04680186,467467253.857141,467828118.041292,468188982.225443,468549846.409594,468910710.593745,398306930.632011,7135056.34696203,393261683.904926,395784307.268469,398306930.632011,400829553.995554,403352177.359096,577911385.113125,502618.949622339,577555979.845494,577733682.47931,577911385.113125,578089087.74694,578266790.380756,1395093132.72087,167734.494991026,1394974526.52202,1395033829.62144,1395093132.72087,1395152435.82029,1395211738.91971
Sheep,Pastoral,Gross Margin,Adult Female,Adult,Female,134121404.391529,,134121404.391529,134121404.391529,134121404.391529,134121404.391529,134121404.391529,5392060573.44471,316940.818034523,5391836462.44304,5391948517.94388,5392060573.44471,5392172628.94555,5392284684.44638,4967860201.22112,142996.592580923,4967759087.36082,4967809644.29097,4967860201.22112,4967910758.15127,4967961315.08142,3740415465.34233,219113.931752027,3740260528.39533,3740337996.86883,3740415465.34233,3740492933.81582,3740570402.28932,3798943598.40356,198734.991799028,3798803071.5432,3798873334.97338,3798943598.40356,3799013861.83374,3799084125.26392,3860554660.88936,337900.292693988,3860315729.30103,3860435195.0952,3860554660.88936,3860674126.68352,3860793592.47769,4153023230.2191,30400.8208864003,4153001733.5925,4153012481.9058,4153023230.2191,4153033978.5324,4153044726.8457,4162760629.1555,153994.061720551,4162651738.91019,4162706184.03285,4162760629.1555,4162815074.27815,4162869519.4008,4872741593.53562,51078.8183949918,4872705475.35676,4872723534.44619,4872741593.53562,4872759652.62505,4872777711.71448,3869035923.56117,447195.855082373,3868719708.33952,3868877815.95034,3869035923.56117,3869194031.17199,3869352138.78281,4194386387.55871,72796.4222133146,4194334912.71491,4194360650.13681,4194386387.55871,4194412124.9806,4194437862.4025,4524831900.56435,153444.592062241,4524723398.85277,4524777649.70856,4524831900.56435,4524886151.42015,4524940402.27594,4329215685.20991,190266.172028264,4329081146.70943,4329148415.95967,4329215685.20991,4329282954.46014,4329350223.71038,3676796886.53077,8927.11295005905,3676790574.10866,3676793730.31972,3676796886.53077,3676800042.74182,3676803198.95287,3784619825.95379,116207.224835004,3784537655.03709,3784578740.49544,3784619825.95379,3784660911.41215,3784701996.8705,4076778731.06633,324038.171192415,4076549601.47811,4076664166.27222,4076778731.06633,4076893295.86043,4077007860.65454
Sheep,Pastoral,Gross Margin,Adult Female,Adult,Female,3574942575.52256,350522.710613653,3574694718.53693,3574818647.02974,3574942575.52256,3575066504.01538,3575190432.5082,5392060573.44471,316940.818034523,5391836462.44304,5391948517.94388,5392060573.44471,5392172628.94555,5392284684.44638,4967860201.22112,142996.592580923,4967759087.36082,4967809644.29097,4967860201.22112,4967910758.15127,4967961315.08142,3740415465.34233,219113.931752027,3740260528.39533,3740337996.86883,3740415465.34233,3740492933.81582,3740570402.28932,3798943598.40356,198734.991799028,3798803071.5432,3798873334.97338,3798943598.40356,3799013861.83374,3799084125.26392,3860554660.88936,337900.292693988,3860315729.30103,3860435195.0952,3860554660.88936,3860674126.68352,3860793592.47769,4153023230.2191,30400.8208864003,4153001733.5925,4153012481.9058,4153023230.2191,4153033978.5324,4153044726.8457,4162760629.1555,153994.061720551,4162651738.91019,4162706184.03285,4162760629.1555,4162815074.27815,4162869519.4008,4872741593.53562,51078.8183949918,4872705475.35676,4872723534.44619,4872741593.53562,4872759652.62505,4872777711.71448,3869035923.56117,447195.855082373,3868719708.33952,3868877815.95034,3869035923.56117,3869194031.17199,3869352138.78281,4194386387.55871,72796.4222133146,4194334912.71491,4194360650.13681,4194386387.55871,4194412124.9806,4194437862.4025,4524831900.56435,153444.592062241,4524723398.85277,4524777649.70856,4524831900.56435,4524886151.42015,4524940402.27594,4329215685.20991,190266.172028264,4329081146.70943,4329148415.95967,4329215685.20991,4329282954.46014,4329350223.71038,3676796886.53077,8927.11295005905,3676790574.10866,3676793730.31972,3676796886.53077,3676800042.74182,3676803198.95287,3784619825.95379,116207.224835004,3784537655.03709,3784578740.49544,3784619825.95379,3784660911.41215,3784701996.8705,4076778731.06633,324038.171192415,4076549601.47811,4076664166.27222,4076778731.06633,4076893295.86043,4077007860.65454
Sheep,Pastoral,Gross Margin,Adult Male,Adult,Male,630056114.76016,,630056114.76016,630056114.76016,630056114.76016,630056114.76016,630056114.76016,3659758549.12435,225781.513082951,3659598897.48538,3659678723.30486,3659758549.12435,3659838374.94383,3659918200.76331,3125740963.55306,193279.168295172,3125604294.5425,3125672629.04778,3125740963.55306,3125809298.05834,3125877632.56362,3068622745.61851,1653.34511604578,3068621576.52697,3068622161.07274,3068622745.61851,3068623330.16428,3068623914.71006,2784901394.25981,398717.80458038,2784619458.19641,2784760426.22811,2784901394.25981,2785042362.29151,2785183330.32321,2816247052.26198,917807.494600965,2815598064.35872,2815922558.31035,2816247052.26198,2816571546.21361,2816896040.16524,3123980602.71722,394315.573883009,3123701779.501,3123841191.10911,3123980602.71722,3124120014.32533,3124259425.93344,3163763256.93137,88144.8173454035,3163700929.1333,3163732093.03233,3163763256.93137,3163794420.83041,3163825584.72944,3425085372.43766,88605.891252718,3425022718.6111,3425054045.52438,3425085372.43766,3425116699.35094,3425148026.26422,2387738494.64451,186942.467347428,2387606306.35815,2387672400.50133,2387738494.64451,2387804588.78768,2387870682.93086,2708613239.03568,507575.164873525,2708254329.19464,2708433784.11516,2708613239.03568,2708792693.9562,2708972148.87673,3021545512.86554,234402.569930845,3021379765.21882,3021462639.04218,3021545512.86554,3021628386.68891,3021711260.51227,2455594156.15275,65671.3874635414,2455547719.46935,2455570937.81105,2455594156.15275,2455617374.49446,2455640592.83616,2955034279.06983,177443.284919818,2954908807.71979,2954971543.39481,2955034279.06983,2955097014.74485,2955159750.41987,2508628566.79416,211464.669218295,2508479038.69258,2508553802.74337,2508628566.79416,2508703330.84496,2508778094.89575,2864643388.44395,570511.670992945,2864239975.77265,2864441682.1083,2864643388.44395,2864845094.77961,2865046801.11526
Sheep,Pastoral,Gross Margin,Adult Male,Adult,Male,2100569374.76047,330158.498388974,2100335917.4474,2100452646.10393,2100569374.76047,2100686103.41701,2100802832.07355,3659758549.12435,225781.513082951,3659598897.48538,3659678723.30486,3659758549.12435,3659838374.94383,3659918200.76331,3125740963.55306,193279.168295172,3125604294.5425,3125672629.04778,3125740963.55306,3125809298.05834,3125877632.56362,3068622745.61851,1653.34511604578,3068621576.52697,3068622161.07274,3068622745.61851,3068623330.16428,3068623914.71006,2784901394.25981,398717.80458038,2784619458.19641,2784760426.22811,2784901394.25981,2785042362.29151,2785183330.32321,2816247052.26198,917807.494600965,2815598064.35872,2815922558.31035,2816247052.26198,2816571546.21361,2816896040.16524,3123980602.71722,394315.573883009,3123701779.501,3123841191.10911,3123980602.71722,3124120014.32533,3124259425.93344,3163763256.93137,88144.8173454035,3163700929.1333,3163732093.03233,3163763256.93137,3163794420.83041,3163825584.72944,3425085372.43766,88605.891252718,3425022718.6111,3425054045.52438,3425085372.43766,3425116699.35094,3425148026.26422,2387738494.64451,186942.467347428,2387606306.35815,2387672400.50133,2387738494.64451,2387804588.78768,2387870682.93086,2708613239.03568,507575.164873525,2708254329.19464,2708433784.11516,2708613239.03568,2708792693.9562,2708972148.87673,3021545512.86554,234402.569930845,3021379765.21882,3021462639.04218,3021545512.86554,3021628386.68891,3021711260.51227,2455594156.15275,65671.3874635414,2455547719.46935,2455570937.81105,2455594156.15275,2455617374.49446,2455640592.83616,2955034279.06983,177443.284919818,2954908807.71979,2954971543.39481,2955034279.06983,2955097014.74485,2955159750.41987,2508628566.79416,211464.669218295,2508479038.69258,2508553802.74337,2508628566.79416,2508703330.84496,2508778094.89575,2864643388.44395,570511.670992945,2864239975.77265,2864441682.1083,2864643388.44395,2864845094.77961,2865046801.11526
Sheep,Pastoral,=======,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,>>>>>>> fa09e547042b110943e4c1d38ed2101aa3616c30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Crop livestock mixed,<<<<<<< HEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Crop livestock mixed,Num Offtake,Overall,Overall,Combined,4850495.70250008,,4850495.70250008,4850495.70250008,4850495.70250008,4850495.70250008,4850495.70250008,5762230.52541679,26.9590352878262,5762211.46250013,5762220.99395846,5762230.52541679,5762240.05687512,5762249.58833346,5323396.65621877,36.9061991214305,5323370.55959511,5323383.60790694,5323396.65621877,5323409.70453061,5323422.75284244,4942879.63624159,4.16249602596367,4942876.69291242,4942878.16457701,4942879.63624159,4942881.10790617,4942882.57957076,4980167.05454676,3.05293965545054,4980164.89579243,4980165.97516959,4980167.05454676,4980168.13392393,4980169.21330109,4980075.08082843,5.77409396743211,4980070.99792743,4980073.03937793,4980075.08082843,4980077.12227893,4980079.16372943,5003696.01929093,1.66758052889354,5003694.84013343,5003695.42971218,5003696.01929093,5003696.60886968,5003697.19844843,5003779.54743143,6.96204608862157,5003774.62452143,5003777.08597643,5003779.54743143,5003782.00888643,5003784.47034143,7784275.51625026,0.506170603532045,7784275.1583336,7784275.33729193,7784275.51625026,7784275.6952086,7784275.87416693,4953531.78416675,4.33927861391657,4953528.71583342,4953530.25000009,4953531.78416675,4953533.31833342,4953534.85250009,5058067.99708342,2.95629560089661,5058065.90666676,5058066.95187509,5058067.99708342,5058069.04229176,5058070.08750009,5166707.65458343,4.39172236688969,5166704.54916676,5166706.10187509,5166707.65458343,5166709.20729176,5166710.76000009,4893727.98333342,2.92742207453378,4893725.91333342,4893726.94833342,4893727.98333342,4893729.01833342,4893730.05333342,4939483.44666675,8.78698026760629,4939477.23333342,4939480.34000008,4939483.44666675,4939486.55333342,4939489.66000008,4979649.73708342,25.4493623101509,4979631.74166675,4979640.73937509,4979649.73708342,4979658.73479175,4979667.73250009,5004649.56958342,3.10360951342429,5004647.37500009,5004648.47229176,5004649.56958342,5004650.66687509,5004651.76416676
Goat,Crop livestock mixed,Num Offtake,Overall,Overall,Combined,4849725.82041675,0.177365951702757,4849725.69500008,4849725.75770842,4849725.82041675,4849725.88312508,4849725.94583342,5762230.52541679,26.9590352878262,5762211.46250013,5762220.99395846,5762230.52541679,5762240.05687512,5762249.58833346,5323396.65621877,36.9061991214305,5323370.55959511,5323383.60790694,5323396.65621877,5323409.70453061,5323422.75284244,4942879.63624159,4.16249602596367,4942876.69291242,4942878.16457701,4942879.63624159,4942881.10790617,4942882.57957076,4980167.05454676,3.05293965545054,4980164.89579243,4980165.97516959,4980167.05454676,4980168.13392393,4980169.21330109,4980075.08082843,5.77409396743211,4980070.99792743,4980073.03937793,4980075.08082843,4980077.12227893,4980079.16372943,5003696.01929093,1.66758052889354,5003694.84013343,5003695.42971218,5003696.01929093,5003696.60886968,5003697.19844843,5003779.54743143,6.96204608862157,5003774.62452143,5003777.08597643,5003779.54743143,5003782.00888643,5003784.47034143,7784275.51625026,0.506170603532045,7784275.1583336,7784275.33729193,7784275.51625026,7784275.6952086,7784275.87416693,4953531.78416675,4.33927861391657,4953528.71583342,4953530.25000009,4953531.78416675,4953533.31833342,4953534.85250009,5058067.99708342,2.95629560089661,5058065.90666676,5058066.95187509,5058067.99708342,5058069.04229176,5058070.08750009,5166707.65458343,4.39172236688969,5166704.54916676,5166706.10187509,5166707.65458343,5166709.20729176,5166710.76000009,4893727.98333342,2.92742207453378,4893725.91333342,4893726.94833342,4893727.98333342,4893729.01833342,4893730.05333342,4939483.44666675,8.78698026760629,4939477.23333342,4939480.34000008,4939483.44666675,4939486.55333342,4939489.66000008,4979649.73708342,25.4493623101509,4979631.74166675,4979640.73937509,4979649.73708342,4979658.73479175,4979667.73250009,5004649.56958342,3.10360951342429,5004647.37500009,5004648.47229176,5004649.56958342,5004650.66687509,5004651.76416676
Goat,Crop livestock mixed,Num Offtake,Neonatal Female,Neonatal,Female,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Crop livestock mixed,Num Offtake,Neonatal Female,Neonatal,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Crop livestock mixed,Num Offtake,Neonatal Male,Neonatal,Male,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Crop livestock mixed,Num Offtake,Neonatal Male,Neonatal,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Crop livestock mixed,Num Offtake,Neonatal Combined,Neonatal,Combined,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
