species,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95,region,disease,disease_proportion,exchg_rate_lcuperusdol,mean_usd,lower95_usd,upper95_usd,sd_usd
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,0.0,0.0,0.0,0.0,Afar,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,,,,,Afar,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,,,,,Afar,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,-0.0,0.0,-0.0,0.0,Gambela,PPR,0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,,,,,Gambela,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,,,,,Gambela,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,-0.0,0.0,-0.0,0.0,National,PPR,0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,161683.56732570418,123040.61281800037,-79476.03379757656,402843.1684489849,National,Brucellosis,-0.14338604845514466,34.9271654040404,4629.163731305847,-2275.479068461213,11533.806531072909,3522.776938656664
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,-1289293.7432647077,981147.8983151041,-3212343.623962312,633756.1374328963,National,Other Infectious,1.1433860484551446,34.9271654040404,-36913.781245917,-91972.64040186627,18145.077910032254,28091.254671402683
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,0.0,0.0,0.0,0.0,Oromia,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,,,,,Oromia,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,,,,,Oromia,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,-0.0,0.0,-0.0,0.0,SNNP,PPR,0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,,,,,SNNP,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,,,,,SNNP,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,-0.0,0.0,-0.0,0.0,Somali,PPR,-0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,,,,,Somali,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,,,,,Somali,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,-0.0,0.0,-0.0,0.0,South West Ethiopia,PPR,0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,,,,,South West Ethiopia,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,,,,,South West Ethiopia,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,-29134739.791830998,48069064.04076401,-123350105.31172846,65080625.72806646,Afar,All conditions,1.0,34.9271654040404,-834157.0080136154,-3531638.0211449745,1863324.0051177437,1376265.8230262038
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,-40491.72803989006,22488.547024857526,-84569.28020861081,3585.824128830689,Gambela,All conditions,1.0,34.9271654040404,-1159.3190449748306,-2421.3038541864544,102.66576423679312,643.8698006181754
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,-1127610.1759390037,858107.2854971038,-2809500.4555133274,554280.1036353197,National,All conditions,1.0,34.9271654040404,-32284.61751461116,-80438.83387079337,15869.598841571042,24568.47773274602
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,-3683322.0020233393,22027739.075734675,-46857690.5904633,39491046.586416624,Oromia,All conditions,1.0,34.9271654040404,-105457.2267578648,-1341582.9784183623,1130668.5249026327,630676.4039084171
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,-419768.4756486987,213161.4354923741,-837564.8892137519,-1972.062083645491,SNNP,All conditions,1.0,34.9271654040404,-12018.39516012197,-23980.328192246077,-56.462127997863846,6103.027057206177
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,3970283.3124489784,77659740.46199301,-148242807.9930573,156183374.61795527,Somali,All conditions,1.0,34.9271654040404,113673.21872589446,-4244341.224893918,4471687.6623457065,2223476.756948884
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,-419768.4756486987,213161.4354923741,-837564.8892137519,-1972.062083645491,South West Ethiopia,All conditions,1.0,34.9271654040404,-12018.39516012197,-23980.328192246077,-56.462127997863846,6103.027057206177
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,15243211338.3882,76972868552.4024,-135623611024.32051,166110033701.09692,Afar,All causes,1.0,34.9271654040404,436428526.6798334,-3883040878.222298,4755897931.581965,2203810920.8684344
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,,Amhara,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,,Benishangul Gumz,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,49383801.4051976,54355458.7072331,-57152897.66097928,155920500.47137448,Gambela,All causes,1.0,34.9271654040404,1413908.0808282495,-1636345.1485349506,4464161.31019145,1556251.6476342857
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,1172877739.69605,3560444614.78371,-5805593705.280022,8151349184.672121,National,All causes,1.0,34.9271654040404,33580673.55676022,-166220007.78249317,233381354.8960136,101939123.13227214
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,5720886902.93328,30886900047.7355,-54817437190.628296,66259210996.49486,Oromia,All causes,1.0,34.9271654040404,163794766.5306811,-1569478557.921765,1897068090.9831274,884323124.7206359
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,423774450.872007,1339244215.0441,-2201144210.614429,3048693112.358443,SNNP,All causes,1.0,34.9271654040404,12133090.274282163,-63020980.52193491,87287161.07049923,38343913.67153932
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,,Sidama,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,-8851131696.09051,85760245418.8445,-176941212717.02573,159238949324.8447,Somali,All causes,1.0,34.9271654040404,-253416834.53838494,-5066005519.490483,4559171850.4137125,2455402390.2816825
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,423774450.872007,1339244215.0441,-2201144210.614429,3048693112.358443,South West Ethiopia,All causes,1.0,34.9271654040404,12133090.274282163,-63020980.52193491,87287161.07049923,38343913.67153932
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,,Tigray,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,-0.0,0.0,-0.0,0.0,Afar,PPR,-0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,Afar,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,Afar,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,Amhara,,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,Benishangul Gumz,,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,Gambela,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,Gambela,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,Gambela,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,-304878283.9218914,875658862.372228,-2021169654.1714582,1411413086.3276753,National,Brucellosis,-0.14338604845514466,34.9271654040404,-8728973.004108224,-57868127.30980018,40410181.30158372,25070997.094740793
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,2431154077.1854615,6982660706.740368,-11254860908.02566,16117169062.396582,National,Other Infectious,1.1433860484551446,34.9271654040404,69606395.16724777,-322238028.13164127,461450818.4661368,199920624.13208628
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,-0.0,0.0,-0.0,0.0,Oromia,PPR,-0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,Oromia,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,Oromia,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,SNNP,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,SNNP,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,SNNP,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,Sidama,,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,Somali,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,Somali,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,Somali,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,South West Ethiopia,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,South West Ethiopia,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,South West Ethiopia,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,,Tigray,,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,14332214287.2537,74306239501.8044,-131308015136.28293,159972443710.7903,Afar,All conditions,1.0,34.9271654040404,410345761.5714712,-3759481011.9086595,4580172535.051601,2127462639.5306787
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,,,,,Amhara,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,,,,,Benishangul Gumz,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,47112250.4058269,52374281.8700344,-55541342.05944052,149765842.87109432,Gambela,All conditions,1.0,34.9271654040404,1348871.2828776226,-1590204.68500474,4287947.250759985,1499528.5550420217
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,1185689683.25825,3470601047.13051,-5616688369.117549,7988067735.634049,National,All conditions,1.0,34.9271654040404,33947492.43295559,-160811457.33251533,228706442.19842654,99366811.10483213
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,5989750679.06042,30039186400.7375,-52887054666.38508,64866556024.50591,Oromia,All conditions,1.0,34.9271654040404,171492607.82461095,-1514209757.7797441,1857194973.428966,860052227.3491609
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,429210094.110601,1305187115.68071,-2128956652.623591,2987376840.844793,SNNP,All conditions,1.0,34.9271654040404,12288718.22678601,-60954177.87259975,85531614.32617177,37368824.540502936
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,,,,,Sidama,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,-8775968764.49975,82857209548.5983,-171176099479.7524,153624161950.7529,Somali,All conditions,1.0,34.9271654040404,-251264843.939627,-4900944508.366849,4398414820.487595,2372285543.0751133
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,429210094.110601,1305187115.68071,-2128956652.623591,2987376840.844793,South West Ethiopia,All conditions,1.0,34.9271654040404,12288718.22678601,-60954177.87259975,85531614.32617177,37368824.540502936
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,,,,,Tigray,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,53471554069.67,122125764293.277,-185894943945.1529,292838052084.4929,Afar,All causes,1.0,34.9271654040404,1530944565.6727805,-5322359882.192112,8384249013.537674,3496583901.9718843
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,,,,,Amhara,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,,,,,Benishangul Gumz,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,35582889.0833703,92874532.40799,-146451194.4362901,217616972.60303068,Gambela,All causes,1.0,34.9271654040404,1018774.0308079522,-4193045.5203601634,6230593.581976068,2659091.607738835
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,2614517120.55297,6086126724.35397,-9314291259.180809,14543325500.28675,National,All causes,1.0,34.9271654040404,74856264.18027386,-266677560.3296832,416390088.690231,174251951.2805904
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,1991544333.60875,49181489275.0358,-94404174645.46141,98387263312.67891,Oromia,All causes,1.0,34.9271654040404,57019924.47913814,-2702886808.974789,2816926657.9330654,1408115680.3336365
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,38752125.8558132,2316351619.84057,-4501297049.031704,4578801300.74333,SNNP,All causes,1.0,34.9271654040404,1109512.478539994,-128876677.99434392,131095702.9514239,66319484.93514486
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,,,,,Sidama,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,-3637929206.05746,126468367817.582,-251515930128.5182,244240071716.40326,Somali,All causes,1.0,34.9271654040404,-104157585.19117104,-7201154952.569458,6992839782.187116,3620917024.1725955
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,38752125.8558132,2316351619.84057,-4501297049.031704,4578801300.74333,South West Ethiopia,All causes,1.0,34.9271654040404,1109512.478539994,-128876677.99434392,131095702.9514239,66319484.93514486
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,,,,,Tigray,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,-0.0,0.0,-0.0,0.0,Afar,PPR,-0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,Afar,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,Afar,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,Amhara,,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,Benishangul Gumz,,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,Gambela,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,Gambela,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,Gambela,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,-556219812.9389796,1289174132.5040414,-3083001112.6469007,1970561486.7689414,National,Brucellosis,-0.14338604845514466,34.9271654040404,-15925134.676821947,-88269433.74827254,56419164.39462864,36910356.669107445
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,4435396475.7436695,10280105582.207342,-15713610465.382719,24584403416.870056,National,Other Infectious,1.1433860484551446,34.9271654040404,126989878.06295267,-449896528.49311835,703876284.6190236,294329799.26330155
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,-0.0,0.0,-0.0,0.0,Oromia,PPR,-0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,Oromia,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,Oromia,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,SNNP,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,SNNP,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,SNNP,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,Sidama,,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,Somali,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,Somali,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,Somali,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,South West Ethiopia,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,South West Ethiopia,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,South West Ethiopia,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,,Tigray,,,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,68421982717.4238,152278071956.806,-230043038317.916,366887003752.76355,Afar,All conditions,1.0,34.9271654040404,1958990428.3932726,-6586364385.908752,10504345242.695297,4359874905.256135
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,,,,,Amhara,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,,,,,Benishangul Gumz,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,45614132.9296943,115803015.180107,-181359776.8233154,272588042.68270403,Gambela,All conditions,1.0,34.9271654040404,1305978.6673789916,-5192513.469825855,7804470.804583839,3315557.212859616
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,3353624880.14422,7662615034.2881,-11665100587.060455,18372350347.348896,National,All conditions,1.0,34.9271654040404,96017665.37161559,-333983604.2266123,526018934.9698435,219388402.85623875
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,2970973437.37775,61796286661.3299,-118149748418.82886,124091695293.58435,Oromia,All conditions,1.0,34.9271654040404,85061968.32778378,-3382746554.2096696,3552870490.865237,1769290062.519109
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,70515783.5067044,2910001128.72713,-5633086428.7984705,5774117995.811879,SNNP,All conditions,1.0,34.9271654040404,2018938.0584130392,-161280950.3329128,165318826.4497389,83316269.58741115
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,,,,,Sidama,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,-3699930678.10455,157517323373.061,-312433884489.30414,305034023133.09503,Somali,All conditions,1.0,34.9271654040404,-105932749.91839272,-8945297474.760479,8733431974.923693,4509879961.654125
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,70515783.5067044,2910001128.72713,-5633086428.7984705,5774117995.811879,South West Ethiopia,All conditions,1.0,34.9271654040404,2018938.0584130392,-161280950.3329128,165318826.4497389,83316269.58741115
Cattle,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,,,,,Tigray,All conditions,1.0,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Health cost,External,338965145.84557897,8610154.016351854,322089243.97352934,355841047.7176286,National,All causes,1.0,23.8661044574125,14202784.809328228,13495677.291963441,14909892.326693015,360769.1415126465
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,-115720457.15129368,2939449.5898088496,-121481778.34731902,-109959135.95526834,National,Brucellosis,-0.3413933809112398,23.8661044574125,-4848736.724411361,-5090138.550432279,-4607334.898390444,123164.1969494479
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,454685602.99687266,11549603.606160702,432048379.92879766,477322826.06494766,National,Other Infectious,1.3413933809112397,23.8661044574125,19051521.53373959,18103012.190353885,20000030.877125297,483933.33846209437
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Non-infectious,338965145.84557897,8610154.016351854,322089243.97352934,355841047.7176286,National,All conditions,1.0,23.8661044574125,14202784.809328228,13495677.291963441,14909892.326693015,360769.1415126465
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,External,1360549592.86083,1626969518.66913,-1828310663.730665,4549409849.452325,National,All causes,1.0,23.8661044574125,57007610.74303691,-76606999.9816336,190622221.46770743,68170719.75748496
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,-958402294.4768181,1159569737.2800362,-3231158979.545689,1314354390.592053,National,Brucellosis,-0.3413933809112398,23.8661044574125,-40157466.67777409,-135386945.33544344,55072011.979895264,48586468.70289253
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,3765727650.108118,4556149173.544847,-5164324730.039782,12695780030.256018,National,Other Infectious,1.3413933809112397,23.8661044574125,157785601.618723,-216387418.36796954,531958621.6054155,190904602.0340268
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Non-infectious,2289030964.87,2747884831.74348,-3096823305.3472214,7674885235.087221,National,All conditions,1.0,23.8661044574125,95911377.95255299,-129758223.04278018,321580978.94788617,115137551.5282312
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,External,2275788340.22577,2057646949.66901,-1757199681.1254892,6308776361.577029,National,All causes,1.0,23.8661044574125,95356506.30737686,-73627419.34952547,264340431.96427917,86216288.60046038
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,-3084404173.458366,2652239962.5958285,-8282794500.146191,2113986153.2294583,National,Brucellosis,-0.3413933809112398,23.8661044574125,-129237856.09680386,-347052637.5565939,88576925.36298616,111129990.54070918
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,12119155126.231796,10421107523.872288,-8306215620.557888,32544525873.02148,National,Other Infectious,1.3413933809112397,23.8661044574125,507797791.124967,-348033992.534466,1363629574.7844,436648869.2139964
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Non-infectious,9088990221.56878,7881169954.60072,-6358102889.448631,24536083332.586193,National,All conditions,1.0,23.8661044574125,380832583.62450767,-266407234.61150727,1028072401.8605225,330224397.0591913
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,External,342459589.1494293,8479915.392565088,325838954.98000175,359080223.3188569,National,All causes,1.0,27.4293865941667,12485134.801456291,11879192.189055245,13091077.413857335,309154.3940821658
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,-116913436.9651978,2894986.9857090586,-122587611.45718756,-111239262.47320804,National,Brucellosis,-0.3413933809112398,27.4293865941667,-4262342.3810017435,-4469207.178087525,-4055477.5839159614,105543.26381927637
