,year,country,animal_category,species,new_outbreaks_aib,new_outbreaks_ail,new_outbreaks_chla,new_outbreaks_dvh,new_outbreaks_flua,new_outbreaks_hpai,new_outbreaks_ibd,new_outbreaks_lpai,new_outbreaks_msyn,new_outbreaks_ndv,new_outbreaks_pul,new_outbreaks_rab,new_outbreaks_trh,new_outbreaks_typh,susceptible_thsdhd_aib,susceptible_thsdhd_ail,susceptible_thsdhd_chla,susceptible_thsdhd_dvh,susceptible_thsdhd_flua,susceptible_thsdhd_hpai,susceptible_thsdhd_ibd,susceptible_thsdhd_lpai,susceptible_thsdhd_msyn,susceptible_thsdhd_ndv,susceptible_thsdhd_pul,susceptible_thsdhd_rab,susceptible_thsdhd_trh,susceptible_thsdhd_typh,cases_thsdhd_aib,cases_thsdhd_ail,cases_thsdhd_chla,cases_thsdhd_dvh,cases_thsdhd_flua,cases_thsdhd_hpai,cases_thsdhd_ibd,cases_thsdhd_lpai,cases_thsdhd_msyn,cases_thsdhd_ndv,cases_thsdhd_pul,cases_thsdhd_rab,cases_thsdhd_trh,cases_thsdhd_typh,killed_and_disposed_of_thsdhd_aib,killed_and_disposed_of_thsdhd_ail,killed_and_disposed_of_thsdhd_chla,killed_and_disposed_of_thsdhd_dvh,killed_and_disposed_of_thsdhd_flua,killed_and_disposed_of_thsdhd_hpai,killed_and_disposed_of_thsdhd_ibd,killed_and_disposed_of_thsdhd_lpai,killed_and_disposed_of_thsdhd_msyn,killed_and_disposed_of_thsdhd_ndv,killed_and_disposed_of_thsdhd_pul,killed_and_disposed_of_thsdhd_rab,killed_and_disposed_of_thsdhd_trh,killed_and_disposed_of_thsdhd_typh,slaughtered_thsdhd_aib,slaughtered_thsdhd_ail,slaughtered_thsdhd_chla,slaughtered_thsdhd_dvh,slaughtered_thsdhd_flua,slaughtered_thsdhd_hpai,slaughtered_thsdhd_ibd,slaughtered_thsdhd_lpai,slaughtered_thsdhd_msyn,slaughtered_thsdhd_ndv,slaughtered_thsdhd_pul,slaughtered_thsdhd_rab,slaughtered_thsdhd_trh,slaughtered_thsdhd_typh,deaths_thsdhd_aib,deaths_thsdhd_ail,deaths_thsdhd_chla,deaths_thsdhd_dvh,deaths_thsdhd_flua,deaths_thsdhd_hpai,deaths_thsdhd_ibd,deaths_thsdhd_lpai,deaths_thsdhd_msyn,deaths_thsdhd_ndv,deaths_thsdhd_pul,deaths_thsdhd_rab,deaths_thsdhd_trh,deaths_thsdhd_typh,vaccinated_thsdhd_aib,vaccinated_thsdhd_ail,vaccinated_thsdhd_chla,vaccinated_thsdhd_dvh,vaccinated_thsdhd_flua,vaccinated_thsdhd_hpai,vaccinated_thsdhd_ibd,vaccinated_thsdhd_lpai,vaccinated_thsdhd_msyn,vaccinated_thsdhd_ndv,vaccinated_thsdhd_pul,vaccinated_thsdhd_rab,vaccinated_thsdhd_trh,vaccinated_thsdhd_typh,new_outbreaks_anydisease,susceptible_thsdhd_anydisease,cases_thsdhd_anydisease,killed_and_disposed_of_thsdhd_anydisease,slaughtered_thsdhd_anydisease,deaths_thsdhd_anydisease,vaccinated_thsdhd_anydisease
49,2015,United States of America,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73610.57300000003,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.919999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16009.426,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73671.57300000003,24.919999999999998,16070.426,0.0,59.23199999999999,0.0
57,2016,Poland,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.5660000000003,0.0,0.0,0.0,0.0,327.058,731.6600000000001,0.0,0.0,0.0,6.76,0.0,0.0,6.859999999999999,890.4929999999999,0.0,0.0,0.0,0.0,17.558,260.844,0.0,0.0,0.0,0.001,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0,309.50000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.85900000000001,0.0,0.0,0.0,0.0,17.558,37.403999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3563.904000000001,1168.997,309.50000000000006,0.0,120.821,0.0
58,2016,Spain,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43800000000000006,0.0,0.0,0.0,0.0
59,2016,United Kingdom,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4699999999999998,0.0,39.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,39.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.27,2.45,39.85,0.0,2.42,0.0
60,2016,United States of America,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,194.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,0.0,194.04500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.905,0.0,236.645,0.0,0.9,0.0
61,2017,Brazil,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5747.003000000001,0.0,0.0,0.0,0.0,0.0,0.0,9011.234,0.0,577.3100000000001,0.0,0.0,996.0440000000001,0.0,5747.003000000001,0.0,0.0,0.0,0.0,0.0,0.0,6755.467,0.0,493.196,0.0,0.0,751.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.002,0.0,0.0,147.067,0.0,119.729,0.0,0.0,0.0,0.0,0.0,0.0,1361.17,0.0,481.567,0.0,0.0,424.356,0.0,1.2590000000000001,0.0,0.0,0.0,0.0,0.0,0.0,28.123,0.0,4.547,0.0,0.0,86.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16331.591,13747.123000000001,147.13400000000001,2386.822,120.813,0.0
62,2017,China (People's Rep. of),Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2716.1620000000007,934.152,12.326,309.677,0.0,1811.1820000000002,717.5759999999999,68.0,0.0,41.845,5028.4879999999985,0.0,0.0,289.82,149.668,54.04599999999999,0.324,11.672000000000002,0.0,249.271,51.081999999999994,13.940000000000001,0.0,1.556,191.86899999999997,0.0,0.0,13.733000000000004,14.553999999999998,18.031000000000002,0.038,4.811000000000001,0.0,611.941,8.905999999999997,4.107,0.0,0.383,19.310000000000002,0.0,0.0,2.3919999999999995,0.14100000000000001,0.3910000000000001,0.0,0.6120000000000001,0.0,0.0,0.32400000000000007,0.0,0.0,0.004,1.0080000000000002,0.0,0.0,0.029000000000000005,15.777,11.282999999999998,0.07700000000000001,3.2049999999999996,0.0,155.163,8.758999999999997,1.733,0.0,0.915,23.167,0.0,0.0,3.083999999999999,479.387,328.013,0.202,79.64000000000001,0.0,0.0,374.549,11.647,0.0,6.262,228.21699999999998,0.0,0.0,27.281,0.0,11929.228,737.1610000000001,684.473,2.5090000000000003,223.16299999999998,1535.1979999999999
63,2017,France,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.6160000000001,0.0,108.663,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2780000000000005,0.0,0.26,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.4590000000001,0.0,78.843,0.0,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.157000000000001,0.0,0.156,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.279,5.838,1100.152,0.0,6.463000000000001,0.0
64,2017,Germany,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.6540000000001,0.0,0.0,0.0,994.5669999999999,0.057,1.5500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.128999999999998,0.08299999999999999,0.0,0.0,120.61000000000001,0.018,0.045000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,986.5190000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0110000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,7.508,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651.828,137.885,986.5270000000002,1.0110000000000001,7.598,0.0
65,2017,India,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1129999999999995,495.446,0.0,0.0,379.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1129999999999995,7.358999999999999,0.0,0.0,3.2400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.013,0.0,0.0,3423.02,0.0,0.0,0.0,0.0,0.0,6.337,876.902,4.224,0.0,12.711999999999998,3453.033
66,2017,Italy,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756.1800000000007,0.0,34.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.337,0.0,18.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.2850000000003,0.0,33.992000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.415000000000006,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2790.2530000000006,1166.347,2138.2770000000005,0.0,42.49600000000001,0.0
67,2017,Netherlands,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762,0.0,0.0,15.985000000000001,0.0,41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,15.945,0.0,41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.251,0.116,57.462999999999994,0.0,0.045,0.0
68,2017,Poland,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.824,0.0,0.0,0.0,0.0,759.95,871.031,0.0,11.43,0.0,0.0,0.0,0.0,0.45499999999999996,63.507999999999996,0.0,0.0,0.0,0.0,38.57,272.245,0.0,0.061,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,721.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.699,0.0,0.0,0.0,0.0,38.565000000000005,5.416,0.0,0.0,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.69,374.58899999999994,721.373,0.0,46.785000000000004,0.0
69,2017,Spain,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.330000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.0,0.0,0.10200000000000001,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,26.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.330000000000002,1.1099999999999999,26.957,0.0,0.973,0.0
70,2017,United Kingdom,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.736,3.504,106.552,0.0,20.174,0.0
71,2017,United States of America,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,206.43099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3,0.0,122.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.431,0.0,195.731,84.0,0.7000000000000001,0.0
72,2018,China (People's Rep. of),Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142.0330000000013,1339.445,29.229999999999997,251.42700000000002,0.0,251.828,530.256,34.525999999999996,0.0,37.022,5439.285999999999,0.0,0.0,408.52200000000005,183.106,65.15200000000002,2.487,16.939999999999998,0.0,64.755,54.43100000000002,3.6660000000000004,0.0,17.326999999999998,161.81699999999995,0.0,0.0,10.180000000000005,9.497,4.881999999999999,0.016,2.7099999999999995,0.0,197.71099999999998,6.874999999999998,0.046,0.0,11.017999999999999,20.744999999999994,0.0,0.0,1.3149999999999997,7.734999999999999,0.07300000000000001,0.0,0.003,0.0,0.0,0.031,0.0,0.0,0.0,1.1460000000000004,0.0,0.0,0.037000000000000005,14.973999999999998,7.642999999999998,0.020999999999999998,6.957000000000001,0.0,54.117,9.636,0.046,0.0,7.584,25.421,0.0,0.0,2.169,627.4739999999999,286.352,2.95,46.687999999999995,0.0,0.0,195.37700000000007,0.015,0.0,21.963,264.22600000000006,0.0,0.0,87.33000000000001,0.0,11463.575,579.861,254.81499999999997,9.025,128.568,1532.375
73,2018,France,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.14100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.06099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.14100000000002,0.0,165.06099999999998,4.4,0.18,0.0
74,2018,Germany,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.876,0.0,0.0,0.20600000000000002,0.0,136.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.089,0.199,0.0,0.03,0.0,2.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.0,0.025,0.0,2.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.07300000000004,7.523000000000001,0.191,24.712,2.287,0.0
75,2018,India,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.312,10.25,0.0,0.0,18.192000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.038,16.55,0.0,0.0,17.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.038,2.026,0.0,0.0,7.6290000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.149,0.0,0.0,1267.016,0.0,0.0,0.0,0.0,0.0,59.754000000000005,47.002,18.274,0.0,22.693,1376.165
76,2018,Italy,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.57,0.0,7.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.306,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.617,0.0,7.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.794,43.317,377.841,0.0,4.953,0.0
77,2018,Netherlands,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6630000000000003,0.0,0.032,66.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16799999999999998,0.0,0.002,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.032,66.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.447,0.31999999999999995,66.81,0.0,0.333,0.0
78,2018,Poland,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.137,0.0,0.0,0.0,0.0,0.0,1923.1390000000001,0.0,168.632,0.0,0.0,0.0,0.0,0.35500000000000004,90.967,0.0,0.0,0.0,0.0,0.0,397.34,0.0,161.42,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,4.747999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484.2630000000004,649.9929999999999,0.0,0.0,5.167999999999999,0.0
79,2018,United States of America,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.961,0.0,102.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.511,0.0,102.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.744,0.012,188.27100000000002,518.05,0.011,0.0
80,2019,China (People's Rep. of),Domestic,Birds,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.28399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,93.762,2.966,91.28399999999999,0.0,2.478,0.0
81,2019,France,Domestic,Birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,2.6,0.0,0.0,0.0
