Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Poultry,Conditions,Respiratory Disease (air sacculitis),2019-01,England,6,201154,7,0.003
Poultry,Conditions,Respiratory Disease (air sacculitis),2019-02,England,5,63958,9,0.008
Poultry,Conditions,Respiratory Disease (air sacculitis),2019-03,England,13,36643,4,0.035
Poultry,Conditions,Salpingitis,2019-01,England,200,201154,7,0.099
Poultry,Conditions,Salpingitis,2019-02,England,16,63958,9,0.025
Poultry,Conditions,Salpingitis,2019-03,England,10,36643,4,0.027
Poultry,Conditions,Tumours/Nodules,2019-01,England,71,201154,7,0.035
Poultry,Conditions,Tumours/Nodules,2019-02,England,62,63958,9,0.097
Poultry,Conditions,Tumours/Nodules,2019-03,England,6,36643,4,0.016
Turkeys,Conditions,Abnormal Colour/Fevered,2019-01,England,1136,639423,10,0.178
Turkeys,Conditions,Abnormal Colour/Fevered,2019-02,England,1248,637018,11,0.196
Turkeys,Conditions,Abnormal Colour/Fevered,2019-03,England,844,765752,11,0.11
Turkeys,Conditions,Abnormal Colour/Fevered,2019-01,Wales,1,6509,1,0.015
Turkeys,Conditions,Abnormal Colour/Fevered,2019-02,Wales,2,5535,1,0.036
Turkeys,Conditions,Abnormal Colour/Fevered,2019-03,Wales,11,7115,2,0.155
Turkeys,Conditions,Antemortem Rejects (Cull/Runts),2019-01,England,4,639423,10,0.001
Turkeys,Conditions,Antemortem Rejects (Cull/Runts),2019-03,England,1,765752,11,0
Turkeys,Conditions,Ascites/Oedema,2019-01,England,192,639423,10,0.03
Turkeys,Conditions,Ascites/Oedema,2019-02,England,72,637018,11,0.011
Turkeys,Conditions,Ascites/Oedema,2019-03,England,118,765752,11,0.015
Turkeys,Conditions,Ascites/Oedema,2019-01,Wales,8,6509,1,0.123
Turkeys,Conditions,Ascites/Oedema,2019-02,Wales,1,5535,1,0.018
Turkeys,Conditions,Ascites/Oedema,2019-03,Wales,22,7115,2,0.309
Turkeys,Conditions,Bruising/Fractures,2019-01,England,6827,639423,10,1.068
Turkeys,Conditions,Bruising/Fractures,2019-02,England,5682,637018,11,0.892
Turkeys,Conditions,Bruising/Fractures,2019-03,England,6336,765752,11,0.827
Turkeys,Conditions,Bruising/Fractures,2019-01,Wales,9,6509,1,0.138
Turkeys,Conditions,Bruising/Fractures,2019-02,Wales,44,5535,1,0.795
Turkeys,Conditions,Bruising/Fractures,2019-03,Wales,46,7115,2,0.647
Turkeys,Conditions,Cellulitis,2019-01,England,231,639423,10,0.036
Turkeys,Conditions,Cellulitis,2019-02,England,323,637018,11,0.051
Turkeys,Conditions,Cellulitis,2019-03,England,244,765752,11,0.032
Turkeys,Conditions,Contamination,2019-01,England,233,639423,10,0.036
Turkeys,Conditions,Contamination,2019-02,England,281,637018,11,0.044
Turkeys,Conditions,Contamination,2019-03,England,497,765752,11,0.065
Turkeys,Conditions,Contamination,2019-01,Wales,162,6509,1,2.489
Turkeys,Conditions,Contamination,2019-02,Wales,45,5535,1,0.813
Turkeys,Conditions,Contamination,2019-03,Wales,9,7115,2,0.126
Turkeys,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-01,England,353,639423,10,0.055
Turkeys,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-02,England,298,637018,11,0.047
Turkeys,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-03,England,397,765752,11,0.052
Turkeys,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-03,Wales,1,7115,2,0.014
Turkeys,Conditions,Death other than slaughter (uncut/badly bled),2019-01,England,121,639423,10,0.019
Turkeys,Conditions,Death other than slaughter (uncut/badly bled),2019-02,England,115,637018,11,0.018
Turkeys,Conditions,Death other than slaughter (uncut/badly bled),2019-03,England,80,765752,11,0.01
Turkeys,Conditions,Dermatitis,2019-01,England,250,639423,10,0.039
Turkeys,Conditions,Dermatitis,2019-02,England,341,637018,11,0.054
Turkeys,Conditions,Dermatitis,2019-03,England,219,765752,11,0.029
Turkeys,Conditions,Dermatitis,2019-03,Wales,3,7115,2,0.042
Turkeys,Conditions,Emaciation,2019-01,England,363,639423,10,0.057
Turkeys,Conditions,Emaciation,2019-02,England,534,637018,11,0.084
Turkeys,Conditions,Emaciation,2019-03,England,312,765752,11,0.041
Turkeys,Conditions,Emaciation,2019-01,Wales,4,6509,1,0.061
Turkeys,Conditions,Emaciation,2019-02,Wales,3,5535,1,0.054
Turkeys,Conditions,Hepatitis,2019-01,England,1880,639423,10,0.294
Turkeys,Conditions,Hepatitis,2019-02,England,1617,637018,11,0.254
Turkeys,Conditions,Hepatitis,2019-03,England,1849,765752,11,0.241
Turkeys,Conditions,Hepatitis,2019-01,Wales,557,6509,1,8.557
Turkeys,Conditions,Hepatitis,2019-02,Wales,262,5535,1,4.734
Turkeys,Conditions,Hepatitis,2019-03,Wales,599,7115,2,8.419
Turkeys,Conditions,Joint Lesions,2019-01,England,217,639423,10,0.034
Turkeys,Conditions,Joint Lesions,2019-02,England,148,637018,11,0.023
Turkeys,Conditions,Joint Lesions,2019-03,England,386,765752,11,0.05
Turkeys,Conditions,Machine Damage,2019-01,England,51,639423,10,0.008
Turkeys,Conditions,Machine Damage,2019-02,England,209,637018,11,0.033
Turkeys,Conditions,Machine Damage,2019-03,England,74,765752,11,0.01
Turkeys,Conditions,Machine Damage,2019-01,Wales,67,6509,1,1.029
Turkeys,Conditions,Machine Damage,2019-02,Wales,149,5535,1,2.692
Turkeys,Conditions,Machine Damage,2019-03,Wales,34,7115,2,0.478
Turkeys,Conditions,"Other Factory (poor plucking, product requirement)",2019-01,England,199,639423,10,0.031
Turkeys,Conditions,"Other Factory (poor plucking, product requirement)",2019-02,England,57,637018,11,0.009
Turkeys,Conditions,"Other Factory (poor plucking, product requirement)",2019-03,England,29,765752,11,0.004
Turkeys,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-03,England,4,765752,11,0.001
Turkeys,Conditions,Overscald,2019-01,England,190,639423,10,0.03
Turkeys,Conditions,Overscald,2019-02,England,75,637018,11,0.012
Turkeys,Conditions,Overscald,2019-03,England,444,765752,11,0.058
Turkeys,Conditions,Pericarditis,2019-01,England,3025,639423,10,0.473
Turkeys,Conditions,Pericarditis,2019-02,England,2644,637018,11,0.415
Turkeys,Conditions,Pericarditis,2019-03,England,2931,765752,11,0.383
Turkeys,Conditions,Pericarditis,2019-01,Wales,761,6509,1,11.692
Turkeys,Conditions,Pericarditis,2019-02,Wales,489,5535,1,8.835
Turkeys,Conditions,Pericarditis,2019-03,Wales,1127,7115,2,15.84
Turkeys,Conditions,Perihepatitis/Peritonitis,2019-01,England,1088,639423,10,0.17
Turkeys,Conditions,Perihepatitis/Peritonitis,2019-02,England,731,637018,11,0.115
Turkeys,Conditions,Perihepatitis/Peritonitis,2019-03,England,756,765752,11,0.099
Turkeys,Conditions,Perihepatitis/Peritonitis,2019-03,Wales,6,7115,2,0.084
Turkeys,Conditions,Respiratory Disease (air sacculitis),2019-01,England,384,639423,10,0.06
Turkeys,Conditions,Respiratory Disease (air sacculitis),2019-02,England,278,637018,11,0.044
Turkeys,Conditions,Respiratory Disease (air sacculitis),2019-03,England,539,765752,11,0.07
Turkeys,Conditions,Salpingitis,2019-01,England,11,639423,10,0.002
Turkeys,Conditions,Salpingitis,2019-02,England,40,637018,11,0.006
Turkeys,Conditions,Salpingitis,2019-03,England,49,765752,11,0.006
Turkeys,Conditions,Salpingitis,2019-01,Wales,7,6509,1,0.108
Turkeys,Conditions,Salpingitis,2019-02,Wales,12,5535,1,0.217
Turkeys,Conditions,Salpingitis,2019-03,Wales,2,7115,2,0.028
Turkeys,Conditions,Tumours/Nodules,2019-02,England,1,637018,11,0
Turkeys,Conditions,Tumours/Nodules,2019-03,England,2,765752,11,0
Turkeys,Conditions,Tumours/Nodules,2019-02,Wales,2,5535,1,0.036
