country,species,variable,count,mean,std,min,25%,50%,75%,max,iqr,max_iqrdist,min_iqrdist,range,range_mult,range_iqrdist,range_scaled
Uganda,Chickens,output_value_meatlive_2010usd,20.0,287857581.33594143,55748527.681693956,200403791.21440157,244895925.67530015,279491613.66568565,336732232.3412484,381899241.7603356,91836306.66594824,1.115110480946872,0.8611825248914203,181495450.54593405,1.9056487876108168,1.9762930058382924,0.6493770892282662
Uganda,Goats,output_value_meatlive_2010usd,20.0,678908463.5533793,340656257.4456001,316104076.84614396,423600831.65406543,660460320.2218748,861403794.5488918,1716428218.173881,437802962.89482635,2.411970652207948,0.7865553058361914,1400324141.327737,5.4299464761706036,3.198525958044139,2.120224483519786
Uganda,Pigs,output_value_meatlive_2010usd,20.0,597715016.267462,194614206.08680502,430390236.2638307,482987911.26307434,520385673.4752228,627041300.7248353,1208994703.829603,144053389.46176094,4.780234834649079,0.6247366864997054,778604467.5657723,2.809066289060714,5.404971521148784,1.4962065776448477
Uganda,Sheep,output_value_meatlive_2010usd,20.0,161991358.910146,78307115.03455096,81409533.55258153,106790820.04574265,129912157.8646153,191376412.94204488,342453628.7237071,84585592.89630224,2.5127384413993186,0.5734147229008089,261044095.17112553,4.20655436506733,3.086153164300127,2.0093892631909487
Ukraine,Cattle,output_value_meatlive_2010usd,20.0,3779777293.6432176,946734135.9298704,2411601077.589475,3191744167.7469997,3732839249.8212495,4132137467.9387274,6647371429.2714405,940393300.1917276,3.099269400213693,1.4049846717989165,4235770351.6819654,2.7564141893301213,4.50425407201261,1.1347315188793086
Ukraine,Chickens,output_value_meatlive_2010usd,20.0,2829957923.7740965,1185709577.2959416,970514070.0212573,1789695844.512845,3044283035.2634954,3706620526.6630616,4847457923.46816,1916924682.1502166,0.9406602695427976,1.0818207854239161,3876943853.4469023,4.9947322488194175,2.022481054966714,1.2735162297783316
Ukraine,Goats,output_value_meatlive_2010usd,20.0,64036585.86040572,14961291.987203775,37908547.64315669,52439143.90950988,66225086.42012668,76500349.36440447,85325617.2,24061205.454894587,0.7938309996845088,1.17685453582334,47417069.55684331,2.2508279136197165,1.9706855355078488,0.7159986059668265
Ukraine,Horses,output_value_meatlive_2010usd,20.0,240957346.76469582,108560521.53067334,117131926.11435029,151445807.10766163,177787785.8038079,361544855.4530643,405157700.84781975,210099048.3454027,1.082203450394577,0.288701258607033,288025774.7334695,3.458986070563577,1.3709047090016102,1.6200537817109169
Ukraine,Pigs,output_value_meatlive_2010usd,20.0,4161008442.8884087,944576395.8380157,2321739808.7490764,3702304112.719062,3883214047.140416,4554528394.377878,6081750698.155685,852224281.6588163,2.5797629782806895,1.8322339224505553,3760010889.406609,2.619479872480825,4.4119969007312445,0.9682728903845685
Ukraine,Sheep,output_value_meatlive_2010usd,20.0,74513771.28277978,20507634.549634088,40037251.6783258,62765381.38357022,67570883.51268323,83894126.25841317,113799496.13937256,21128744.87484295,2.187948829924662,1.3031361776316628,73762244.46104676,2.842340354769606,3.491085007556325,1.0916276453185845
United Arab Emirates,Camels,output_value_meatlive_2010usd,20.0,666110919.4657899,194923167.48331106,293870835.34400946,602509651.5624876,706197330.3756897,776980051.4795101,919563951.3156497,174470399.91702247,1.2229387967324914,2.3633034327185665,625693115.9716403,3.129143285822136,3.586242229451058,0.8860032303418338
United Arab Emirates,Cattle,output_value_meatlive_2010usd,20.0,195014237.0444668,41871801.431760214,119475749.2763957,165322579.194775,203321299.31937027,219230930.21330518,282849801.4122312,53908351.01853019,1.4752538445393035,1.5553350911096115,163374052.13583553,2.367424377962136,3.0305889356489155,0.8035265005817863
United Arab Emirates,Chickens,output_value_meatlive_2010usd,20.0,121123243.40953259,36924608.30425406,66224593.82619931,86765825.57414827,134429764.76681155,145377218.85101748,178298275.7198687,58611393.27686921,0.7484638821983046,1.163684518100838,112073681.89366938,2.692327206834926,1.9121484002991427,0.8336969278200991
United Arab Emirates,Goats,output_value_meatlive_2010usd,20.0,444738200.70401734,116840977.22228983,264674730.07143745,349460741.79214394,438000147.57504195,528154454.30792564,669925362.1374581,178693712.5157817,1.2978924176861186,0.9699581203132533,405250632.0660206,2.531127025072023,2.267850537999372,0.9252294418384632
United Arab Emirates,Sheep,output_value_meatlive_2010usd,20.0,394307696.3213562,144831059.28153825,177034233.58446223,238018268.75372076,449059906.2389896,514921497.4705051,585394088.667935,276903228.71678436,0.492353169953058,0.9823853405940393,408359855.0834728,3.306671691769977,1.4747385105470974,0.909366098843266
United States of America,Cattle,output_value_meatlive_2010usd,20.0,159768972156.58353,13374315344.66163,136878907432.0023,153628782539.6624,158757364169.49445,165112642074.50443,191882772649.51105,11483859534.84201,2.8845187786836095,1.9051484103504523,55003865217.50874,1.401843251450799,4.789667189034062,0.3464649687606608
United States of America,Chickens,output_value_meatlive_2010usd,20.0,48247681301.32997,10954398909.95423,31545034944.091244,35837971670.14102,52683772260.709724,55899618100.825165,60907845871.563324,20061646430.684143,0.4099401133037086,1.0536890573590678,29362810927.47208,1.9308219496194308,1.4636291706627764,0.5573407079160532
United States of America,Horses,output_value_meatlive_2010usd,20.0,10302422420.220966,1243885766.2788584,8014739688.966036,9097566752.737148,10794061709.62941,11090158376.819963,13099980479.003492,1992591624.0828152,1.1572460415392396,1.3948277143555137,5085240790.0374565,1.6344860828154348,2.5520737558947535,0.47111466719714046
United States of America,Pigs,output_value_meatlive_2010usd,20.0,30932065423.0216,2232835868.2308445,26074769580.898926,29701945032.201866,30762782130.70916,32595458505.630703,34553682726.07629,2893513473.428837,1.310137530092396,1.620179962132646,8478913145.177361,1.3251769155186932,2.930317492225042,0.2756224423769925
United States of America,Sheep,output_value_meatlive_2010usd,20.0,833934406.3233709,129551636.29768428,577790256.3874555,751679573.2772434,837003364.483768,926493594.0400629,1068002324.0218953,174814020.76281953,1.3213983554072999,1.482793582375193,490212067.6344398,1.848425639261235,2.804191937782493,0.585675145925828
United States of America,Turkeys,output_value_meatlive_2010usd,20.0,8868073581.860367,688326009.8015106,7991086235.62739,8216264515.609448,8705416648.469358,9367739483.474941,10413489591.953762,1151474967.8654928,1.4833782680058474,0.6203612173750802,2422403356.326372,1.3031381823320025,2.103739485380928,0.2782639193670638
Uruguay,Cattle,output_value_meatlive_2010usd,20.0,8866848668.346668,1946292538.095357,5165752635.945568,8450626919.64241,9206415519.975796,9611530487.529272,14135855531.374016,1160903567.8868618,4.24620971780718,3.4806188867049968,8970102895.428448,2.736456142520365,7.7268286045121775,0.9743317446367042
Uruguay,Chickens,output_value_meatlive_2010usd,20.0,132824270.65143879,35798994.49975414,78178816.57206813,111763062.69550827,128556427.54036413,153172117.10277873,216923706.17686102,41409054.40727046,2.1340086099860724,1.2165844327865376,138744889.6047929,2.7747120727632493,3.35059304277261,1.0792528406347461
Uruguay,Horses,output_value_meatlive_2010usd,20.0,204825357.79428476,33101974.3081337,164729116.31221947,178442796.53277814,210342853.23750985,221020170.050368,307344430.7770925,42577373.51758987,2.2782423979137345,1.0713140139197668,142615314.46487305,1.8657565684658137,3.349556411833501,0.6780135967055564
Uruguay,Pigs,output_value_meatlive_2010usd,20.0,63190832.1328239,9724042.022011867,41416119.31872742,58242402.444888815,63913602.38416623,69802218.89896983,77768571.22864658,11559816.454081014,1.1985457467699725,1.9461799549158436,36352451.90991916,1.8777367968775727,3.144725701685816,0.5687748860002453
Uruguay,Sheep,output_value_meatlive_2010usd,20.0,445028382.13734883,149108197.902498,271811909.6782318,340174884.0844599,401560071.3435734,512303415.38668054,865445515.3532827,172128531.30222064,2.6949944933604666,0.7537864913140505,593633605.675051,3.1839867369232953,3.448780984674517,1.4783183091108183
Uruguay,Turkeys,output_value_meatlive_2010usd,20.0,1934417.9323926028,286667.9144520059,1574030.2119249227,1655980.7907479098,1954133.0973453969,2128888.0512248627,2392188.5,472907.2604769529,0.9263029757944512,0.8037577706823947,818158.2880750773,1.5197856317348128,1.730060746476846,0.41868094306703524
Uzbekistan,Cattle,output_value_meatlive_2010usd,20.0,7757586766.520622,3562434648.567715,3023670529.910556,4996344120.862065,6120255813.333102,11366250621.792292,12989726222.890537,6369906500.930226,1.078425626585611,0.48612727407699596,9966055692.97998,4.296012443946659,1.5645529006626067,1.6283724074521075
Uzbekistan,Chickens,output_value_meatlive_2010usd,20.0,202235485.5782668,88659790.55431637,81688550.6030307,137683691.0527405,172737560.25353217,285621425.0032344,349567398.53889,147937733.95049387,1.1952990867396445,0.6154549432328758,267878847.93585932,4.279270423558241,1.8107540299725204,1.5507851769046952
Uzbekistan,Pigs,output_value_meatlive_2010usd,20.0,94899660.78980792,75906844.41482829,16096244.952877782,42064971.187600985,52774829.24760064,155884099.45704865,264656291.8882088,113819128.26944767,1.8615628661204853,0.32225325261578586,248560046.93533102,16.442113838537974,2.1838161187362712,4.709821907128797
Uzbekistan,Sheep,output_value_meatlive_2010usd,20.0,1550675787.7852519,749574956.031664,608008594.2996224,945071345.2697129,1285561349.4060655,2280026832.3657436,2937591174.511186,1334955487.0960307,1.237516786944583,0.5075470767795742,2329582580.2115636,4.8314961368186875,1.7450638637241571,1.8121131140787954
Vanuatu,Cattle,output_value_meatlive_2010usd,20.0,126156598.01199076,25354750.263970338,76346368.96038848,107482706.72703385,125339990.3906309,141341013.95246565,184164600.00559422,33858307.2254318,1.737375977579255,1.4470192234962684,107818231.04520574,2.4122247398713372,3.184395201075523,0.8602061537517487
Vanuatu,Chickens,output_value_meatlive_2010usd,20.0,3957017.951034388,1230848.604966794,2238684.466315607,2909594.2892848477,3816459.52859393,4843454.89500693,5909099.0513887415,1933860.6057220828,1.082104633913592,0.8158680401316716,3670414.5850731344,2.639540828687594,1.8979726740452634,0.9617328724629233
Vanuatu,Goats,output_value_meatlive_2010usd,20.0,949924.9617146284,228341.30551015635,523341.5663946136,820837.8525110575,950457.4262660705,1061345.2584724464,1477009.037196868,240507.40596138884,2.1893363691899386,1.7758948343571017,953667.4708022545,2.8222658623740267,3.9652312035470403,1.0033773680414018
Vanuatu,Horses,output_value_meatlive_2010usd,20.0,2196452.1699530645,823930.1353221806,1233066.1220100545,1579887.051078521,1909529.6306007025,2652247.2263365565,3722215.1542363977,1072360.1752580355,1.6903700505285173,0.6308174475314459,2489149.032226343,3.018666304908867,2.321187498059963,1.3035404071961445
Vanuatu,Pigs,output_value_meatlive_2010usd,20.0,20266965.411028374,2855991.588051803,15292240.444965035,18158173.112798985,20207103.603027668,22643385.15269863,24849058.971046932,4485212.0398996435,1.0349466929824633,1.095792821909174,9556818.526081897,1.6249456095381025,2.1307395148916375,0.47294351104578797
Viet Nam,Buffaloes,output_value_meatlive_2010usd,20.0,2471559973.745803,739575870.3523215,1535558656.587528,1753734798.5920126,2324465514.924548,3166014075.34216,3550891668.0,1412279276.7501476,0.8684020032479909,0.5586054198518053,2015333011.412472,2.3124428707211657,1.4270074230997962,0.867009210707903
Viet Nam,Cattle,output_value_meatlive_2010usd,20.0,2812533537.4084625,1231814284.3340907,741455551.5799421,2098701455.223687,3019064857.029929,3743851224.4335976,4730022146.01969,1645149769.2099106,1.0400009294056274,1.384438880931684,3988566594.4397473,6.379373835613811,2.4244398103373115,1.3211265021857088
Viet Nam,Chickens,output_value_meatlive_2010usd,20.0,2160196350.0518017,935667306.0557239,927913433.52329,1221064831.4371107,2258038227.6198874,2880715471.0117264,3958321277.2944517,1659650639.5746157,1.0244825080237145,0.8014486677976522,3030407843.7711616,4.265830339652153,1.8259311758213668,1.3420533836424018
Viet Nam,Horses,output_value_meatlive_2010usd,20.0,29412438.542261533,7844592.8788613975,19080137.98536001,22609514.17425266,26999827.950350087,37257467.084755905,41914165.06012189,14647952.910503246,1.0181857629455884,0.5406687209726964,22834027.074761875,2.1967432883494964,1.5588544839182847,0.8457100955143606
Viet Nam,Pigs,output_value_meatlive_2010usd,20.0,8876069542.320257,2209832161.583595,3916251548.7127542,7909608908.805165,9323042453.112804,10568695422.708714,11760127875.071247,2659086513.9035482,0.9165122718706857,2.033326436025905,7843876326.358493,3.0029041109314654,2.949838707896591,0.8413429806639523
Yemen,Camels,output_value_meatlive_2010usd,20.0,292924000.3205768,182340664.98445237,80746313.58719394,106981696.54844463,283685410.3056284,480400885.8643915,510593197.62246275,373419189.3159469,0.6076489741528777,0.5434618855292126,429846884.0352688,6.323424252317086,1.1511108596820903,1.5152237951615959
Yemen,Cattle,output_value_meatlive_2010usd,20.0,1047796674.873936,422458728.27722186,571076054.3092049,653419991.7222745,896878518.7421354,1422801849.8823428,1682179031.6,769381858.1600683,1.0206901872314285,0.42346002960359375,1111102977.2907948,2.9456304793497723,1.4441502168350222,1.238855602037506
Yemen,Chickens,output_value_meatlive_2010usd,20.0,479509562.493431,112922179.42098933,258228351.27391517,414396917.9973386,505771715.6310892,549550770.4201901,714424967.2730178,135153852.4228515,1.5438202308071978,1.831567209661868,456196615.9991026,2.766640315629762,3.375387440469066,0.901981273171577
Yemen,Goats,output_value_meatlive_2010usd,20.0,863699930.5541923,601046223.0717331,259416182.14033443,329370020.5208982,770065678.4912093,1135328170.858416,1995515494.3194103,805958150.3375179,1.52048814856579,0.6335930670060547,1736099312.179076,7.692332366682936,2.1540812155718445,2.2544821314210726
Yemen,Sheep,output_value_meatlive_2010usd,20.0,829755485.0495641,456458624.5859705,307347612.90043074,388323749.4993988,786071892.8558018,1244720937.01811,1614744695.294224,856397187.5187112,0.9676267210070874,0.5589979590456228,1307397082.3937933,5.253805878158363,1.5266246800527101,1.6632029389118792
Zambia,Cattle,output_value_meatlive_2010usd,20.0,2002237341.3894508,849682288.8504086,1035507084.3447832,1334215549.316276,1683705802.309987,2509893422.313941,3666382151.0148973,1175677872.997665,1.6864112136852711,0.551340407821464,2630875066.670114,3.540663513021545,2.2377516215067352,1.5625503357300563
Zambia,Chickens,output_value_meatlive_2010usd,20.0,233378903.93120512,44539497.63617056,182758738.41207284,203834286.37270916,209773709.36675382,270452446.4617027,310245920.95387733,66618160.08899355,1.5081805239427983,0.4055196198542912,127487182.54180449,1.6975709268377333,1.9137001437970895,0.6077367031676726
Zambia,Goats,output_value_meatlive_2010usd,20.0,109823102.31763344,35847666.57550799,63762156.27497664,88976108.5199542,102298184.2392579,121164773.91611804,195923415.4676751,32188665.396163836,2.9086397362586895,1.1971924741208404,132161259.19269845,3.072722550704656,4.10583221037953,1.2919218476409702
Zambia,Pigs,output_value_meatlive_2010usd,20.0,194650053.99665675,146456068.46539417,56093191.58769104,71832162.6732893,138922286.83146766,293035139.6871228,489601739.0843667,221202977.01383352,1.5853288097066087,0.37444837480011256,433508547.4966756,8.728363019226094,1.9597771845067211,3.1205111676759443
Zambia,Sheep,output_value_meatlive_2010usd,20.0,18509623.23865762,8778508.561138876,9262994.22349636,13480558.696204111,15482782.688934814,20082055.144595765,46175848.11331175,6601496.448391654,4.649410276037458,0.9421785672480067,36912853.88981539,4.984980773947029,5.591588843285464,2.3841227143358505
Zimbabwe,Cattle,output_value_meatlive_2010usd,20.0,3174639987.363819,531793685.1828182,2191358428.689517,2786456003.0460587,3305239433.7007923,3539694244.616537,4123112415.087583,753238241.5704784,1.0858091587086058,1.4787897686777929,1931753986.398066,1.8815326425414118,2.5645989273863985,0.5844520571494969
Zimbabwe,Chickens,output_value_meatlive_2010usd,20.0,231224812.04619083,45186240.36976692,158417853.4959778,181337317.9911706,243019556.0017215,267893929.70752686,304274780.6349638,86556611.71635628,0.707689723737963,0.9774146749526339,145856927.13898602,1.9207101593677969,1.685104398690597,0.6001859666715579
Zimbabwe,Goats,output_value_meatlive_2010usd,20.0,236979242.82852522,71522570.30185795,121363602.15801075,192676177.70640814,235040579.04044604,292708431.9499444,364172522.4226091,100032254.24353623,1.290903062803937,1.1364032305588148,242808920.26459834,3.0006733151218636,2.427306293362752,1.0330510640156971
Zimbabwe,Pigs,output_value_meatlive_2010usd,20.0,101925553.33882159,22079974.123136245,71988859.01194704,84169863.27078432,99270742.1332491,113809661.71441574,162185571.06600562,29639798.443631425,2.1226469893986324,0.9204476600333971,90196712.05405858,2.2529259845483844,3.0430946494320295,0.9085931072519773
Zimbabwe,Sheep,output_value_meatlive_2010usd,20.0,28881662.79118831,11398302.046350937,14045775.260550858,20915854.64608237,27757171.148988903,32999704.92194142,55183849.451864175,12083850.275859047,2.269696965516688,1.1346876678727547,41138074.19131332,3.9288574983008755,3.404384633389443,1.4820701277699126
Zimbabwe,Turkeys,output_value_meatlive_2010usd,20.0,531630.1565079474,34479.944477074176,477583.0552321682,510857.10703098855,531597.6024371132,556964.77975374,602591.3742779617,46107.67272275139,1.5397387820404411,1.1714871737235186,125008.3190457935,1.2617519982676584,2.7112259557639597,0.23515591205207081
Afghanistan,Camels,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Afghanistan,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Afghanistan,Chickens,output_value_eggs_2010usd,21.0,34988792.73921142,5778204.701594677,22247822.29954621,30708702.173551522,36486337.53310181,39274819.69423968,44251003.84895259,8566117.520688161,0.9064393871667317,1.6621900410737942,22003181.549406383,1.989003833865357,2.5686294282405258,0.603052622901497
Afghanistan,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Afghanistan,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Albania,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Albania,Chickens,output_value_eggs_2010usd,21.0,103044032.78371733,42949235.6912366,57911563.513038546,69224387.53929026,76001455.7762773,154963308.62069628,171471657.96509245,85738921.08140601,1.1134989918775586,0.21098810242856983,113560094.4520539,2.960922613088944,1.3244870943061284,1.49418314810096
Albania,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Albania,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Algeria,Camels,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Algeria,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Algeria,Chickens,output_value_eggs_2010usd,21.0,468063035.1732587,173095184.29555592,177992094.65242618,319462990.1996168,460132620.5,620368301.8949395,735893437.6920875,300905311.69532275,0.9164371862976786,0.9376389012808489,557901343.0396614,4.134416413993567,1.8540760875785278,1.2124794421952125
Algeria,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Algeria,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Algeria,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Algeria,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Angola,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Angola,Chickens,output_value_eggs_2010usd,21.0,9492385.43469812,1757302.986726177,7121734.219512664,8302929.424477671,9173769.714128785,10292411.252624571,14206905.011822259,1989481.8281469,2.529872465526152,1.0314421904157258,7085170.792309595,1.9948659376949383,3.5613146559418776,0.7723292619169981
Angola,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Angola,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Antigua and Barbuda,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Antigua and Barbuda,Chickens,output_value_eggs_2010usd,21.0,508253.48882974545,169584.39720590712,309291.3113114061,410489.0435807782,491728.5796556309,529884.9667344312,1018591.1069223658,119395.92315365304,4.4127346508197345,1.5280024939330852,709299.7956109598,3.2933065678550864,5.940737144752819,1.442462010460525
Antigua and Barbuda,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Antigua and Barbuda,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Antigua and Barbuda,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Argentina,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Argentina,Chickens,output_value_eggs_2010usd,21.0,997389239.5341021,470366188.5053523,341369154.5677248,600635404.9751538,945567200.0000001,1357291413.660319,1955672476.4754906,756656008.6851653,1.3349596975126674,0.798510866889414,1614303321.9077659,5.7289079880458305,2.1334705644020815,1.7072327825116667
Argentina,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Argentina,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Argentina,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Argentina,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Argentina,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Armenia,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Armenia,Chickens,output_value_eggs_2010usd,21.0,88986511.19267753,7386967.056850913,68259989.02858943,84846259.94315173,89756525.51083197,95098900.0,99095844.70431645,10252640.056848273,0.9109184699453354,2.096683036081412,30835855.675727025,1.4517412925866717,3.007601506026748,0.34355001489006726
Armenia,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Armenia,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Armenia,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Australia,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Australia,Chickens,output_value_eggs_2010usd,21.0,508514865.4640536,121663091.75310135,344178553.3312549,406185600.0,459586391.2339419,606536335.589958,754485056.1497632,200350735.58995795,1.471912064846955,0.5760290201224074,410306502.8185083,2.192132684756823,2.0479410849693624,0.8927733950452228
Australia,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Australia,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Australia,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Australia,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Australia,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Austria,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Austria,Chickens,output_value_eggs_2010usd,20.0,257685918.25294304,53349519.66513,189412355.1314111,201178935.67136008,257755468.35586083,292973193.8862051,341092613.2018114,91794258.214845,0.9078688195387936,0.744524925126496,151680258.07040027,1.8007938973419504,1.6523937446652897,0.5884657231053906
Austria,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Austria,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Austria,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Austria,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Austria,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Azerbaijan,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Azerbaijan,Chickens,output_value_eggs_2010usd,21.0,116550827.71797135,53117885.985962525,48394749.10333611,76121339.46182233,109311776.2337414,139764847.1245485,220942461.84790045,63643507.662726164,1.7539995784917641,0.9571601152662791,172547712.74456435,4.565422198514295,2.7111596937580433,1.5784915284480012
Azerbaijan,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Azerbaijan,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bahamas,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bahamas,Chickens,output_value_eggs_2010usd,21.0,1473961.4730429319,197058.83522549018,1056145.497679148,1380699.7895032365,1484206.339687457,1547872.9966918179,2138011.312450769,167173.20718858135,3.910943528323775,2.5605828183067088,1081865.8147716208,2.024353005479825,6.471526346630484,0.7289187398292876
Bahamas,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bahamas,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bahamas,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bahrain,Camels,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bahrain,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bahrain,Chickens,output_value_eggs_2010usd,21.0,4302280.265713764,1301702.3456754314,2116727.1125000017,3210249.1886027106,4405513.918070993,5578058.446112566,6154250.05184468,2367809.257509855,0.7385460328898169,0.9666263438711408,4037522.939344678,2.907436681611775,1.7051723767609577,0.9164703629202369
Bahrain,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bahrain,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bangladesh,Buffaloes,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bangladesh,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bangladesh,Chickens,output_value_eggs_2010usd,21.0,478554619.0076334,212691321.69212046,247819795.6471191,329215804.17798764,375111607.04069966,577241869.1695967,922410637.0214391,248026064.99160904,2.2066190099788705,0.5132194932733661,674590841.37432,3.722102322830166,2.7198385032522374,1.7983736805593618
Bangladesh,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bangladesh,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Barbados,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Barbados,Chickens,output_value_eggs_2010usd,21.0,3830889.600313489,1219074.7019585224,1890113.5691252595,3135560.979641066,3591923.313468863,4597635.228032415,6010868.274768095,1462074.2483913489,1.6544610945447424,1.163969440140283,4120754.705642836,3.1801624902094705,2.8184305346850254,1.147227918310778
Barbados,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Barbados,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Barbados,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Belarus,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Belarus,Chickens,output_value_eggs_2010usd,21.0,286956780.8334265,69331023.717417,178966958.32019857,223143664.53835768,284160800.0,339881134.6908779,393908332.3869435,116737470.15252024,0.9401225865487388,0.9011146253414882,214941374.06674495,2.201011494435653,1.841237211890227,0.756407548355526
Belarus,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Belarus,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Belize,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Belize,Chickens,output_value_eggs_2010usd,21.0,3898795.2566814995,1495145.9412264533,2253095.7759184106,2738960.0538432407,3288793.509034498,4912413.742934456,7501584.610195485,2173453.6890912154,1.9382934737949156,0.4765216476957202,5248488.834277075,3.3294566038310895,2.414815121490636,1.5958705889740978
Belize,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Belize,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Belize,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Belize,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Benin,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Benin,Chickens,output_value_eggs_2010usd,21.0,28000407.3237482,12724181.331629945,9737323.586338341,23292815.363328382,25339856.07635885,31981414.60170345,66021635.02365214,8688599.238375068,4.682202255067014,1.7957477450575197,56284311.437313795,6.780265073688401,6.477950000124534,2.221177234302644
Benin,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Benin,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bhutan,Buffaloes,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bhutan,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bhutan,Chickens,output_value_eggs_2010usd,21.0,3955239.7885336853,3685960.719281775,411792.5979898056,658911.386498785,3347235.9,6367363.642573762,11669734.1375469,5708452.256074977,1.4579255224023353,0.5142275296927068,11257941.539557096,28.338863288251233,1.9721530520950423,3.3633546830556806
