Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,5,,,,429,,734,,,0
H4,2015,2015,2015,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,499311,,,,42840995,,70710803,,,0
H4,2015,2015,2015,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,2976,,,,237277,,957344,,,0
H4,2015,2015,2015,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,610,,,,64178,,71908,,,0
H4,2015,2015,2015,6,1,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,62,,,,5270,,24655,,,0
H4,2015,2015,2015,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,618416,,,,54285833,,100109477,,,0
H4,2015,2015,2015,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,1153093,,,,177455930,,166913189,,,0
H4,2015,2015,2015,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,4134,,,,780388,,1399264,,,4
H4,2015,2015,2015,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,135,,,,61677,,110590,,,4
H4,2015,2015,2015,6,1,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,73,,,,6026,,21250,,,0
H4,2015,2015,2015,6,1,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,158,,,,1000,,23782,,,2
H4,2015,2015,2015,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,4995885,,,,264599,,2357680,,,0
H4,2015,2015,2015,6,1,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,5255108,,,,221547,,19807271,,,0
H4,2015,2015,2015,6,1,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,632,,15147,,,2
H4,2015,2015,2015,6,1,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,693057,,,,30759,,1006407,,,0
H4,2015,2015,2015,6,1,2,Export,24,Angola,AGO,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,137,,,,73,,979,,,0
H4,2015,2015,2015,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,5752618,,,,256581,,5748185,,,0
H4,2015,2015,2015,6,1,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,577001,,,,24394,,11133500,,,0
H4,2015,2015,2015,6,1,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,181360,,,,9440,,1059380,,,0
H4,2015,2015,2015,6,1,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,167095,,,,12041,,329323,,,0
H4,2015,2015,2015,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,117165,,3246124,,,2
H4,2015,2015,2015,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,2796130,,,,963736,,7886817,,,2
H4,2015,2015,2015,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,25476,,,,8104,,412191,,,4
H4,2015,2015,2015,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1207,,,,4168,,55501,,,0
H4,2015,2015,2015,6,1,1,Import,50,Bangladesh,BGD,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1090183,,,,184977,,9408271,,,4
H4,2015,2015,2015,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,7973721,,,,351084,,3687340,,,0
H4,2015,2015,2015,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,22193120,,,,421973,,20952227,,,4
H4,2015,2015,2015,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,105617334,,,,866623,,41837007,,,4
H4,2015,2015,2015,6,1,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,4540,,,,140,,7097,,,4
H4,2015,2015,2015,6,1,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,940632,,,,45764,,4378657,,,0
H4,2015,2015,2015,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,561180,,,,45978,,1863151,,,2
H4,2015,2015,2015,6,1,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,115750,,,,122114,,360924,,,2
H4,2015,2015,2015,6,1,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,438076,,,,45633,,1501788,,,4
H4,2015,2015,2015,6,1,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,72876,,,,3670,,1943951,,,0
H4,2015,2015,2015,6,1,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,15180064,,,,744195,,60429529,,,0
H4,2015,2015,2015,6,1,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,122959,,,,12079,,408232,,,2
H4,2015,2015,2015,6,1,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,360649,,,,10461,,532068,,,4
H4,2015,2015,2015,6,1,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1596229,,,,73697,,4307896,,,0
H4,2015,2015,2015,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,25243140,,,,1656994,,9354554,,,0
H4,2015,2015,2015,6,1,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,190736,,,,15113,,750416,,,4
H4,2015,2015,2015,6,1,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,2681,,,,2108,,52358,,,0
H4,2015,2015,2015,6,1,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,16908021,,,,759193,,13164000,,,0
H4,2015,2015,2015,6,1,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,260500,,,,10691,,118700,,,0
H4,2015,2015,2015,6,1,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,221927,,,,13168,,736810,,,2
H4,2015,2015,2015,6,1,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,97999,,,,307583,,325362,,,2
H4,2015,2015,2015,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,25146364,,,,,,38481042,,,0
H4,2015,2015,2015,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,5822952,,,,165137,,11242268,,,4
H4,2015,2015,2015,6,1,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,8204,,196780,,,0
H4,2015,2015,2015,6,1,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,266490,,,,45187,,2298283,,,4
H4,2015,2015,2015,6,1,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,286322,,,,12925,,962691,,,4
H4,2015,2015,2015,6,1,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,412325,,,,93189,,4627122,,,4
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,6615301,,,,63378,,21963174,,,2
H4,2015,2015,2015,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,143062,,,,76037,,446088,,,2
H4,2015,2015,2015,6,1,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,790113,,,,35624,,11353763,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1245561,,,,48301,,1883565,,,0
H4,2015,2015,2015,6,1,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,120,,3193,,,2
H4,2015,2015,2015,6,1,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,1454,,12278,,,0
H4,2015,2015,2015,6,1,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,237621,,,,43919,,626037,,,2
H4,2015,2015,2015,6,1,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1595036,,,,85643,,5295609,,,2
H4,2015,2015,2015,6,1,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1395833,,,,390052,,4352410,,,2
H4,2015,2015,2015,6,1,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,6872622,,,,301974,,3776357,,,0
H4,2015,2015,2015,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,6972934,,,,311583,,2312774,,,0
H4,2015,2015,2015,6,1,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,195421,,,,9486,,381854,,,0
H4,2015,2015,2015,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,21190731,,,,949920,,18062762,,,0
H4,2015,2015,2015,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,109513384,,,,4602766,,37536346,,,0
H4,2015,2015,2015,6,1,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,81627,,,,28667,,271007,,,2
H4,2015,2015,2015,6,1,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1665142,,,,103945,,9151501,,,0
H4,2015,2015,2015,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,47543897,,,,2067310,,38262764,,,0
H4,2015,2015,2015,6,1,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,339658,,,,22172,,1127685,,,6
H4,2015,2015,2015,6,1,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,2433095,,,,2505242,,7586744,,,2
H4,2015,2015,2015,6,1,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,3528136,,,,178351,,14798919,,,0
H4,2015,2015,2015,6,1,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,375000,,,,18572,,1451250,,,0
H4,2015,2015,2015,6,1,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,214126,,5629099,,,2
H4,2015,2015,2015,6,1,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,2895576,,,,836273,,8167317,,,2
H4,2015,2015,2015,6,1,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,1130,,20455,,,2
H4,2015,2015,2015,6,1,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1823057,,,,76232,,1150766,,,0
H4,2015,2015,2015,6,1,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,41611,,,,5752,,292545,,,4
H4,2015,2015,2015,6,1,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,250748,,,,5320,,308050,,,0
H4,2015,2015,2015,6,1,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,271234,,,,23774,,323575,,,0
H4,2015,2015,2015,6,1,1,Import,251,France,FRA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,4724391,,,,1390141,,15685245,,,2
H4,2015,2015,2015,6,1,2,Export,251,France,FRA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,44106790,,,,4263728,,137531365,,,2
H4,2015,2015,2015,6,1,4,Re-Import,251,France,FRA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,51351,,,,19113,,170489,,,2
H4,2015,2015,2015,6,1,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,265249,,,,11263,,608576,,,0
H4,2015,2015,2015,6,1,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1288429,,,,51485,,2278176,,,0
H4,2015,2015,2015,6,1,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,884600,,,,37155,,391015,,,0
H4,2015,2015,2015,6,1,4,Re-Import,268,Georgia,GEO,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,47000,,,,1974,,23500,,,0
H4,2015,2015,2015,6,1,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1149127,,,,75011,,3815168,,,6
H4,2015,2015,2015,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,160730196,,,,7033805,,96638230,,,0
H4,2015,2015,2015,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,72649909,,,,3366859,,117048540,,,4
H4,2015,2015,2015,6,1,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,210721,,5196590,,,0
H4,2015,2015,2015,6,1,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,2218857,,,,146287,,4109825,,,0
H4,2015,2015,2015,6,1,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,3109056,,,,181080,,1770012,,,0
H4,2015,2015,2015,6,1,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,16384,,323815,,,2
H4,2015,2015,2015,6,1,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,4656425,,,,903773,,15459597,,,2
H4,2015,2015,2015,6,1,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,528403,,,,158216,,1647637,,,2
H4,2015,2015,2015,6,1,1,Import,324,Guinea,GIN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,4745,,,,22791,,15752,,,2
H4,2015,2015,2015,6,1,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1445568,,,,93924,,4799368,,,2
H4,2015,2015,2015,6,1,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,215582,,,,73590,,672216,,,2
H4,2015,2015,2015,6,1,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1688800,,,,15568,,773044,,,4
H4,2015,2015,2015,6,1,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,10213358,,,,434426,,5387121,,,0
H4,2015,2015,2015,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,73420847,,,,3108044,,54729850,,,0
H4,2015,2015,2015,6,1,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,850378,,,,5448,,2823303,,,2
H4,2015,2015,2015,6,1,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,42361,,9986679,,,2
H4,2015,2015,2015,6,1,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,3080037,,,,1024107,,8687611,,,2
H4,2015,2015,2015,6,1,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,502916,,6806912,,,2
H4,2015,2015,2015,6,1,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,4318087,,,,2626882,,12179678,,,2
H4,2015,2015,2015,6,1,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1021071,,,,144274,,7338000,,,4
H4,2015,2015,2015,6,1,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,11050020,,,,668019,,11997885,,,0
H4,2015,2015,2015,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,15663072,,,,764346,,10150710,,,0
H4,2015,2015,2015,6,1,4,Re-Import,381,Italy,ITA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,2614770,,,,119077,,1978429,,,0
H4,2015,2015,2015,6,1,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,35496,,2255925,,,2
H4,2015,2015,2015,6,1,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,21673,,,,3485,,61133,,,2
H4,2015,2015,2015,6,1,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,275103,,,,8848,,913357,,,2
H4,2015,2015,2015,6,1,2,Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,3282,,,,1032,,10234,,,2
H4,2015,2015,2015,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,487461,,,,165541,,8419719,,,4
H4,2015,2015,2015,6,1,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,7541571,,,,361637,,6894987,,,0
H4,2015,2015,2015,6,1,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1161469,,,,39762,,3856142,,,2
H4,2015,2015,2015,6,1,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,92464,,,,5500,,288317,,,2
H4,2015,2015,2015,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,261466,,,,14127,,744032,,,0
H4,2015,2015,2015,6,1,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,2014011,,,,120908,,1232915,,,0
H4,2015,2015,2015,6,1,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,2971711,,,,63378,,9866248,,,2
H4,2015,2015,2015,6,1,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,12527,,,,288,,39060,,,2
H4,2015,2015,2015,6,1,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1135925,,,,78767,,2332458,,,0
H4,2015,2015,2015,6,1,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,306,,,,404,,2792,,,0
H4,2015,2015,2015,6,1,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,33884,,,,1684,,185245,,,0
H4,2015,2015,2015,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,248472,,,,16219,,824941,,,6
