Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,48539889,,,,6025234,,35740275,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,24834691,,,,1374758,,62172750,,,0
H5,2019,2019,2019,6,1,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,67750,,25762,,,2
H5,2019,2019,2019,6,1,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,88884,,,,63553,,336871,,,2
H5,2019,2019,2019,6,1,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,649573,,,,,,6222333,,,4
H5,2019,2019,2019,6,1,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,6156425,,,,292974,,13506691,,,4
H5,2019,2019,2019,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,508192,,,,24251,,2688866,,,0
H5,2019,2019,2019,6,1,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,5039213,,,,,,21603131,,,6
H5,2019,2019,2019,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,5718086,,,,151068,,11831577,,,6
H5,2019,2019,2019,6,1,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,66358,,,,24704,,160745,,,0
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,477291,,,,36049,,1479189,,,2
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,149903,,,,43970,,579889,,,2
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1955,,,,22640,,7564,,,2
H5,2019,2019,2019,6,1,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,55875,,4982529,,,2
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1102545,,,,46389,,8809403,,,0
H5,2019,2019,2019,6,1,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,61278656,,,,2647188,,24504473,,,0
H5,2019,2019,2019,6,1,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,2091109,,,,109711,,2768217,,,0
H5,2019,2019,2019,6,1,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,273138,,,,191430,,193239,,,0
H5,2019,2019,2019,6,1,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,842999,,,,130683,,789868,,,0
H5,2019,2019,2019,6,1,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,74800,,,,3142,,42043,,,0
H5,2019,2019,2019,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,36564894,,,,1999062,,31956177,,,0
H5,2019,2019,2019,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,23364261,,,,1592072,,157319627,,,4
H5,2019,2019,2019,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,775782,,,,49708,,3410080,,,0
H5,2019,2019,2019,6,1,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1019289,,,,95808,,577076,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1602043,,,,,,7163094,,,4
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,67211666,,,,3625738,,283964730,,,4
H5,2019,2019,2019,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,21171,,,,1234,,96650,,,4
H5,2019,2019,2019,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,170428,,,,88780,,528180,,,2
H5,2019,2019,2019,6,1,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,345644,,,,17026,,2184362,,,0
H5,2019,2019,2019,6,1,1,Import,860,Uzbekistan,UZB,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1785077,,,,,,9690581,,,4
H5,2019,2019,2019,6,1,2,Export,860,Uzbekistan,UZB,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1096758,,,,8216,,624024,,,4
H5,2019,2019,2019,6,1,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,236645,,,,236645,,4464328,,,0
H5,2019,2019,2019,6,1,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,42838,,4307519,,,2
H5,2019,2019,2019,6,1,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1939073,,,,64217,,7349081,,,2
H5,2019,2019,2019,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,687544,,,,1360410,,1765899,,,0
H5,2019,2019,2019,6,1,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,6071,,,,582,,13146,,,2
H5,2019,2019,2019,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,59816,,,,66935,,86733,,,0
H5,2019,2019,2019,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,16393025,,,,30552376,,36808687,,,2
H5,2019,2019,2019,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,3724860,,,,2520096,,9079802,,,2
H5,2019,2019,2019,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,60,,,,53,,537,,,0
H5,2019,2019,2019,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,180050,,,,182585,,300585,,,0
H5,2019,2019,2019,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,100004848,,,,214161947,,165887761,,,4
H5,2019,2019,2019,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,51718981,,,,113572062,,115114779,,,4
H5,2019,2019,2019,6,1,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,2870,,,,3436,,6216,,,2
H5,2019,2019,2019,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,350491,,,,1833820,,758986,,,2
H5,2019,2019,2019,6,1,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,290078,,,,267445,,689383,,,2
H5,2019,2019,2019,6,1,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,438022,,,,532510,,1519842,,,0
H5,2019,2019,2019,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,47000,,,,56040,,173024,,,0
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,23000,,,,69237,,65000,,,4
H5,2019,2019,2019,6,1,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,932,,,,150,,2019,,,2
H5,2019,2019,2019,6,1,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,34470,,,,32639,,74645,,,2
H5,2019,2019,2019,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,333422,,,,19747999,,722022,,,2
H5,2019,2019,2019,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,218155,,,,1136940,,1205447,,,4
H5,2019,2019,2019,6,1,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,2301,,,,138,,5168,,,2
H5,2019,2019,2019,6,1,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",1,No Quantity,0,,,,3668,,30225,,,0
H5,2019,2019,2019,6,1,2,Export,178,Congo,COG,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",1,No Quantity,0,,,,22410,,20480,,,0
H5,2019,2019,2019,6,1,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1533554,,,,3042990,,1891538,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,2903122,,,,7406756,,5816357,,,0
H5,2019,2019,2019,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1863164,,,,3849382,,5998707,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,11450692,,,,25840424,,17443881,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,2,,,,5,,1,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,24547994,,,,36431675,,51670234,,,0
H5,2019,2019,2019,6,1,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,817857,,,,3347,,1771061,,,2
H5,2019,2019,2019,6,1,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,39633,,,,27769,,94190,,,6
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,9126,,,,640,,19762,,,2
H5,2019,2019,2019,6,1,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,28245,,,,102534,,63131,,,0
H5,2019,2019,2019,6,1,1,Import,251,France,FRA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,3457627,,,,2210021,,7487460,,,2
H5,2019,2019,2019,6,1,2,Export,251,France,FRA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,45743150,,,,126696789,,108710372,,,2
H5,2019,2019,2019,6,1,4,Re-Import,251,France,FRA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,137,,,,1,,296,,,2
H5,2019,2019,2019,6,1,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,206600,,,,236464,,729249,,,0
H5,2019,2019,2019,6,1,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,78450,,,,110855,,209550,,,0
H5,2019,2019,2019,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,44938786,,,,91872954,,98065031,,,0
H5,2019,2019,2019,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,215531494,,,,507299858,,483502524,,,0
H5,2019,2019,2019,6,1,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",1,No Quantity,0,,,,10,,112,,,0
H5,2019,2019,2019,6,1,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,169222,,,,217689,,813222,,,0
H5,2019,2019,2019,6,1,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,875566,,,,1567050,,2401974,,,0
H5,2019,2019,2019,6,1,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,145048,,,,4307,,314100,,,2
H5,2019,2019,2019,6,1,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,22241576,,,,49844507,,48027353,,,0
H5,2019,2019,2019,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,2744369,,,,6098335,,6512987,,,0
H5,2019,2019,2019,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,420,,,,10,,1000,,,2
H5,2019,2019,2019,6,1,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,24150,,,,10800,,77550,,,0
H5,2019,2019,2019,6,1,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,123303,,,,367244,,219978,,,0
H5,2019,2019,2019,6,1,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,12793,,,,24648,,58575,,,0
H5,2019,2019,2019,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,588250,,,,1709413,,410020,,,0
H5,2019,2019,2019,6,1,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,2505,,,,182,,5624,,,2
H5,2019,2019,2019,6,1,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,6,,,,84,,15,,,2
H5,2019,2019,2019,6,1,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1093045,,,,115398,,3658608,,,0
H5,2019,2019,2019,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,772258,,,,186310,,492824,,,0
H5,2019,2019,2019,6,1,2,Export,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,33000,,,,66000,,49500,,,0
H5,2019,2019,2019,6,1,3,Re-Export,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,33000,,,,66000,,49500,,,0
H5,2019,2019,2019,6,1,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,4490,,,,1264,,9724,,,2
H5,2019,2019,2019,6,1,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,90,,,,90,,215,,,2
H5,2019,2019,2019,6,1,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,597522,,,,1263788,,1756317,,,0
H5,2019,2019,2019,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1409444,,,,2952303,,1132259,,,0
H5,2019,2019,2019,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1264212,,,,2125019,,5126885,,,0
H5,2019,2019,2019,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1283105,,,,3176129,,1926981,,,0
H5,2019,2019,2019,6,1,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,67570,,,,431142,,386126,,,0
H5,2019,2019,2019,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,48410,,,,207975,,186305,,,0
H5,2019,2019,2019,6,1,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,10000,,,,5000,,10264,,,0
H5,2019,2019,2019,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,49748586,,,,136192217,,144398520,,,4
H5,2019,2019,2019,6,1,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,3515,,,,4725,,4436,,,4
H5,2019,2019,2019,6,1,2,Export,466,Mali,MLI,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,153792,,,,90605,,365494,,,2
H5,2019,2019,2019,6,1,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,132739,,,,191313,,539560,,,0
H5,2019,2019,2019,6,1,2,Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,52993,,,,97871,,24071,,,0
H5,2019,2019,2019,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,347081,,,,1777914,,1669099,,,4
H5,2019,2019,2019,6,1,2,Export,508,Mozambique,MOZ,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1,,,,70,,74,,,4
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,48742,,,,,,109446,,,6
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,303731135,,,,680662326,,584923952,,,0
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,43786282,,,,98125048,,117405217,,,0
H5,2019,2019,2019,6,1,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1708,,,,3941,,3700,,,6
H5,2019,2019,2019,6,1,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1005,,,,16724,,15700,,,4
H5,2019,2019,2019,6,1,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,26619,,,,38153,,40452,,,4
H5,2019,2019,2019,6,1,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,10946,,,,5200,,23705,,,2
H5,2019,2019,2019,6,1,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,551,,,,36606,,39618,,,4
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,32818355,,,,84101401,,47719630,,,0
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,2481813,,,,5110971,,5513516,,,0
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,3442884,,,,2214896,,4354418,,,0
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1402933,,,,3023901,,1896624,,,0
H5,2019,2019,2019,6,1,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,397301,,,,594890,,1809763,,,0
H5,2019,2019,2019,6,1,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,20211964,,,,45089025,,40903454,,,2
H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,34315,,,,33369,,83647,,,2
H5,2019,2019,2019,6,1,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,242,,,,49,,524,,,2
H5,2019,2019,2019,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,476680,,,,1078930,,1321523,,,0
H5,2019,2019,2019,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1047278,,,,1945367,,1384405,,,0
H5,2019,2019,2019,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,49795000,,,,156736847,,147143942,,,4
H5,2019,2019,2019,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,5370642,,,,10392515,,8857326,,,0
H5,2019,2019,2019,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,32395456,,,,36852128,,32326307,,,0
